#t	x1	x2	abserr	h	yscale
5.0661346759e-01	8.4226822184e-01	1.2913314100e-01	5.2781094544e-11	3.0162435432e-02	8.9986179302e-01
5.3677590302e-01	8.2138481334e-01	9.4402043517e-02	5.1495801504e-11	3.0202678965e-02	8.7791926794e-01
5.6697858199e-01	7.9983693814e-01	6.1447911579e-02	5.0166599058e-11	3.0242887767e-02	8.5524603524e-01
5.9722146975e-01	7.7770845633e-01	3.0245794251e-02	4.8798840820e-11	3.0283176967e-02	8.3193202387e-01
6.2750464672e-01	7.5508000084e-01	7.6818469767e-04	4.7397674407e-11	3.0323663037e-02	8.0806374859e-01
6.5782830976e-01	7.3202895669e-01	-2.7014769748e-02	4.5968038392e-11	3.0364465308e-02	7.8372428440e-01
6.8819277507e-01	7.0862945030e-01	-5.3135064177e-02	4.4514664888e-11	3.0405707181e-02	7.5899325248e-01
7.1859848225e-01	6.8495234826e-01	-7.7626638988e-02	4.3042076207e-11	3.0447517859e-02	7.3394681556e-01
7.4904600011e-01	6.6106526453e-01	-1.0052518944e-01	4.1554586587e-11	3.0490930581e-02	7.0876187021e-01
7.7953693069e-01	6.3703186782e-01	-1.2186858627e-01	4.0062232763e-11	3.0549985700e-02	6.8505314284e-01
8.1008691639e-01	6.1290163214e-01	-1.4170459022e-01	3.8656609178e-11	3.0610356005e-02	6.6114703673e-01
8.4069727239e-01	5.8873235245e-01	-1.6007097742e-01	3.7240902644e-11	3.0672296907e-02	6.3708480424e-01
8.7136956930e-01	5.6457877564e-01	-1.7700670499e-01	3.5818864010e-11	3.0736063259e-02	6.1292730664e-01
9.0210563256e-01	5.4049264494e-01	-1.9255173261e-01	3.4393899901e-11	3.0801937924e-02	5.8873231620e-01
9.3290757048e-01	5.1652273060e-01	-2.0674686677e-01	3.2969230266e-11	3.0870237820e-02	5.6455457398e-01
9.6377780830e-01	4.9271486475e-01	-2.1963361004e-01	3.1547894288e-11	3.0941320269e-02	5.4044581632e-01
9.9471912857e-01	4.6911198024e-01	-2.3125401481e-01	3.0132743878e-11	3.1015592291e-02	5.1645480552e-01
1.0257347209e+00	4.4575415176e-01	-2.4165054170e-01	2.8726449450e-11	3.1093521089e-02	4.9262736646e-01
1.0568282420e+00	4.2267863895e-01	-2.5086592164e-01	2.7331498835e-11	3.1175647582e-02	4.6900642565e-01
1.0880038895e+00	3.9991993026e-01	-2.5894302117e-01	2.5950196970e-11	3.1262603708e-02	4.4563205370e-01
1.1192664932e+00	3.7750978615e-01	-2.6592471012e-01	2.4584667027e-11	3.1355134260e-02	4.2254150987e-01
1.1506216275e+00	3.5547728060e-01	-2.7185373032e-01	2.4758160486e-11	3.1057706724e-02	3.9976928742e-01
1.1816793342e+00	3.3411836938e-01	-2.7671677416e-01	2.3701182147e-11	3.0672038556e-02	3.7707153152e-01
1.2123513728e+00	3.1350138108e-01	-2.8058105955e-01	2.2294473917e-11	3.0296011246e-02	3.5497579535e-01
1.2426473840e+00	2.9362184471e-01	-2.8352813817e-01	2.0935893992e-11	2.9929629039e-02	3.3362483111e-01
1.2725770131e+00	2.7447246396e-01	-2.8563402903e-01	1.9632291758e-11	2.9570814352e-02	3.1301720259e-01
1.3021478274e+00	2.5604483185e-01	-2.8696944396e-01	1.8381771429e-11	2.9436835570e-02	3.0430844186e-01
1.3315846630e+00	2.3819852412e-01	-2.8760255738e-01	1.7837658568e-11	2.9494755797e-02	3.0506593400e-01
1.3610794188e+00	2.2082540086e-01	-2.8757874084e-01	1.7851077461e-11	2.9551554614e-02	3.0523162368e-01
1.3906309734e+00	2.0393756982e-01	-2.8693205210e-01	1.7829506051e-11	2.9605834151e-02	3.0472747331e-01
1.4202368075e+00	1.8754630595e-01	-2.8569631708e-01	1.7769844129e-11	2.9657880740e-02	3.0358837240e-01
1.4498946883e+00	1.7166108298e-01	-2.8390507831e-01	1.7674211804e-11	2.9707960810e-02	3.0184997718e-01
1.4796026491e+00	1.5628965488e-01	-2.8159149849e-01	1.7544746114e-11	2.9756311561e-02	2.9954758021e-01
1.5093589607e+00	1.4143814315e-01	-2.7878827563e-01	1.7383549655e-11	2.9803145951e-02	2.9671600760e-01
1.5391621066e+00	1.2711112115e-01	-2.7552756874e-01	1.7192687802e-11	2.9848656487e-02	2.9338953684e-01
1.5690107631e+00	1.1331169622e-01	-2.7184093252e-01	1.6974185042e-11	2.9893018417e-02	2.8960182462e-01
1.5989037815e+00	1.0004158942e-01	-2.6775926041e-01	1.6730020978e-11	2.9936392709e-02	2.8538584365e-01
1.6288401742e+00	8.7301213269e-02	-2.6331273483e-01	1.6462128264e-11	2.9978928411e-02	2.8077382769e-01
1.6588191026e+00	7.5089747349e-02	-2.5853078405e-01	1.6172389324e-11	3.0020765004e-02	2.7579722368e-01
1.6888398676e+00	6.3405211971e-02	-2.5344204508e-01	1.5862636456e-11	3.0062033706e-02	2.7048665060e-01
1.7189019013e+00	5.2244540119e-02	-2.4807433200e-01	1.5534645975e-11	3.0102860100e-02	2.6487186382e-01
1.7490047614e+00	4.1603647166e-02	-2.4245460916e-01	1.5190142248e-11	3.0143364533e-02	2.5898172572e-01
1.7791481260e+00	3.1477499160e-02	-2.3660896908e-01	1.4830790893e-11	3.0183664512e-02	2.5284418014e-01
1.8093317905e+00	2.1860178891e-02	-2.3056261442e-01	1.4458202041e-11	3.0223875390e-02	2.4648623254e-01
1.8395556659e+00	1.2744950347e-02	-2.2433984386e-01	1.4073926650e-11	3.0264112144e-02	2.3993393341e-01
1.8698197780e+00	4.1243211643e-03	-2.1796404145e-01	1.3679457569e-11	3.0304490500e-02	2.3321236621e-01
1.9001242685e+00	-4.0098967191e-03	-2.1145766925e-01	1.3276228703e-11	3.0345128242e-02	2.2634563843e-01
1.9304693968e+00	-1.1666528247e-02	-2.0484226302e-01	1.2865614904e-11	3.0386146515e-02	2.1935687604e-01
1.9608555433e+00	-1.8854978273e-02	-1.9813843058e-01	1.2448930793e-11	3.0427671751e-02	2.1226822095e-01
1.9912832150e+00	-2.5585176542e-02	-1.9136585277e-01	1.2027432742e-11	3.0469836844e-02	2.0510083140e-01
2.0217530519e+00	-3.1867524394e-02	-1.8454328667e-01	1.1602317525e-11	3.0521916556e-02	1.9817120928e-01
2.0522749684e+00	-3.7714527511e-02	-1.7768651757e-01	1.1191571560e-11	3.0581636774e-02	1.9139172387e-01
2.0828566052e+00	-4.3138136877e-02	-1.7081096842e-01	1.0789872195e-11	3.0642804895e-02	1.8456217709e-01
2.1134994101e+00	-4.8149287202e-02	-1.6393262982e-01	1.0385874191e-11	3.0705674864e-02	1.7769743749e-01
2.1442050850e+00	-5.2759222135e-02	-1.5706663151e-01	9.9805917616e-12	3.0770515694e-02	1.7081436230e-01
2.1749756007e+00	-5.6979447114e-02	-1.5022725274e-01	9.5749667373e-12	3.0837627258e-02	1.6392893835e-01
2.2058132279e+00	-6.0821685764e-02	-1.4342793177e-01	9.1698880246e-12	3.0907346885e-02	1.5705629345e-01
2.2367205748e+00	-6.4297837725e-02	-1.3668127636e-01	8.7661926282e-12	3.0980056874e-02	1.5021070479e-01
2.2677006317e+00	-6.7419937724e-02	-1.2999907517e-01	8.3646649191e-12	3.1056194487e-02	1.4340560841e-01
2.2987568262e+00	-7.0200115851e-02	-1.2339230984e-01	7.9660375307e-12	3.1136263895e-02	1.3665361010e-01
2.3298930901e+00	-7.2650558818e-02	-1.1687116741e-01	7.5709910404e-12	3.1220851613e-02	1.2996649703e-01
2.3611139417e+00	-7.4783472011e-02	-1.1044505272e-01	7.1801542312e-12	3.1310645973e-02	1.2335525018e-01
2.3924245876e+00	-7.6611042030e-02	-1.0412260052e-01	6.9764288081e-12	3.1240560823e-02	1.1683005718e-01
2.4236651485e+00	-7.8138055205e-02	-9.7944137939e-02	6.9357208667e-12	3.0853965267e-02	1.1036716385e-01
2.4545191137e+00	-7.9369437166e-02	-9.1976395012e-02	6.5337779225e-12	3.0472657103e-02	1.0397968902e-01
2.4849917708e+00	-8.0328959806e-02	-8.6219387788e-02	6.1395890047e-12	3.0101967541e-02	9.7802407213e-02
2.5150937384e+00	-8.1039030300e-02	-8.0671216594e-02	5.7612202423e-12	2.9739821129e-02	9.1837335677e-02
2.5448335595e+00	-8.1520469092e-02	-7.5329631282e-02	5.3982287780e-12	2.9409280070e-02	8.6450785683e-02
2.5742428396e+00	-8.1792816676e-02	-7.0187764008e-02	5.0716675432e-12	2.9466822206e-02	8.6732682200e-02
2.6037096618e+00	-8.1873566165e-02	-6.5178927325e-02	5.0795313947e-12	2.9524924188e-02	8.6873745022e-02
2.6332345860e+00	-8.1772451347e-02	-6.0306500094e-02	5.0787469433e-12	2.9580366426e-02	8.6819607596e-02
2.6628149524e+00	-8.1499127076e-02	-5.5573942171e-02	5.0668408410e-12	2.9633437715e-02	8.6579913560e-02
2.6924483901e+00	-8.1063181795e-02	-5.0984191092e-02	5.0444058389e-12	2.9684419946e-02	8.6164848162e-02
2.7221328101e+00	-8.0474108437e-02	-4.6539682893e-02	5.0120539244e-12	2.9733563596e-02	8.5584509847e-02
2.7518663737e+00	-7.9741278756e-02	-4.2242377293e-02	4.9703883233e-12	2.9781092644e-02	8.4848876584e-02
2.7816474663e+00	-7.8873920790e-02	-3.8093782091e-02	4.9200022247e-12	2.9827208662e-02	8.3967780920e-02
2.8114746750e+00	-7.7881099108e-02	-3.4094976857e-02	4.8614771411e-12	2.9872094896e-02	8.2950888094e-02
2.8413467699e+00	-7.6771697493e-02	-3.0246635892e-02	4.7953828494e-12	2.9915918724e-02	8.1807676971e-02
2.8712626886e+00	-7.5554403836e-02	-2.6549050653e-02	4.7222758536e-12	2.9958834499e-02	8.0547423222e-02
2.9012215231e+00	-7.4237697005e-02	-2.3002151555e-02	4.6426986765e-12	3.0000986044e-02	7.9179184801e-02
2.9312225091e+00	-7.2829835474e-02	-1.9605529183e-02	4.5571795981e-12	3.0042508401e-02	7.7711789372e-02
2.9612650175e+00	-7.1338847591e-02	-1.6358454995e-02	4.4662320152e-12	3.0083529459e-02	7.6153823429e-02
2.9913485470e+00	-6.9772523320e-02	-1.3259901493e-02	4.3703536546e-12	3.0124171840e-02	7.4513623057e-02
3.0214727188e+00	-6.8138407332e-02	-1.0308561836e-02	4.2700263705e-12	3.0164554438e-02	7.2799266224e-02
3.0516372733e+00	-6.6443793314e-02	-7.5028689191e-03	4.1657162540e-12	3.0204793254e-02	7.1018566378e-02
3.0818420665e+00	-6.4695719458e-02	-4.8410139771e-03	4.0578725093e-12	3.0245003395e-02	6.9179067218e-02
3.1120870699e+00	-6.2900964961e-02	-2.3209645987e-03	3.9469279913e-12	3.0285300027e-02	6.7288038761e-02
3.1423723699e+00	-6.1066047495e-02	5.9517754208e-05	3.8332987801e-12	3.0325799738e-02	6.5352474315e-02
3.1726981697e+00	-5.9197221582e-02	2.3028607580e-03	3.7173840521e-12	3.0366622013e-02	6.3379088481e-02
3.2030647917e+00	-5.7300477766e-02	4.4116647763e-03	3.5995661830e-12	3.0407890559e-02	6.1374316045e-02
3.2334726822e+00	-5.5381542545e-02	6.3886869263e-03	3.4802106933e-12	3.0449734827e-02	5.9344311667e-02
3.2639224171e+00	-5.3445879004e-02	8.2368256699e-03	3.3596660469e-12	3.0494006968e-02	5.7311063108e-02
3.2944164240e+00	-5.1498578387e-02	9.9591992625e-03	3.2391809771e-12	3.0553125742e-02	5.5389625285e-02
3.3249695498e+00	-4.9543685947e-02	1.1559628496e-02	3.1252713005e-12	3.0613572713e-02	5.3452376763e-02
3.3555831225e+00	-4.7585870187e-02	1.3041178710e-02	3.0105613332e-12	3.0675603011e-02	5.1502747088e-02
3.3862587255e+00	-4.5629552901e-02	1.4407010121e-02	2.8953532920e-12	3.0739472927e-02	4.9545652976e-02
3.4169981984e+00	-4.3678912689e-02	1.5660363489e-02	2.7799223592e-12	3.0805466996e-02	4.7585761179e-02
3.4478036654e+00	-4.1737887473e-02	1.6804547512e-02	2.6645286746e-12	3.0873903905e-02	4.5627493006e-02
3.4786775693e+00	-3.9810177346e-02	1.7842926637e-02	2.5494174831e-12	3.0945143501e-02	4.3675026481e-02
3.5096227128e+00	-3.7899247717e-02	1.8778909242e-02	2.4348191023e-12	3.1019595640e-02	4.1732298904e-02
3.5406423085e+00	-3.6008332658e-02	1.9615936172e-02	2.3209490514e-12	3.1097731025e-02	3.9803009771e-02
3.5717400395e+00	-3.4140438402e-02	2.0357469593e-02	2.2080080500e-12	3.1180094944e-02	3.7890623986e-02
3.6029201344e+00	-3.2298346890e-02	2.1006982087e-02	2.0961820732e-12	3.1267324604e-02	3.5998375307e-02
3.6341874590e+00	-3.0484619279e-02	2.1567945937e-02	1.9856422759e-12	3.1360171518e-02	3.4129269946e-02
3.6655476306e+00	-2.8701599274e-02	2.2043822504e-02	2.0076503752e-12	3.1037477178e-02	3.2286090273e-02
3.6965851077e+00	-2.6974632290e-02	2.2433295824e-02	1.9138707518e-12	3.0651883937e-02	3.0447655304e-02
3.7272369917e+00	-2.5307774580e-02	2.2742222205e-02	1.7999789395e-12	3.0276412711e-02	2.8660984063e-02
3.7575134044e+00	-2.3700624048e-02	2.2977189549e-02	1.6901671342e-12	2.9910481605e-02	2.6934694340e-02
3.7874238860e+00	-2.2152584144e-02	2.3144331780e-02	1.5848033118e-12	2.9552012310e-02	2.5268594634e-02
3.8169758983e+00	-2.0662969425e-02	2.3249355249e-02	1.4837310157e-12	2.9439863392e-02	2.4653937191e-02
3.8464157617e+00	-1.9219373770e-02	2.3297757933e-02	1.4450114148e-12	2.9497824719e-02	2.4713242550e-02
3.8759135864e+00	-1.7814157512e-02	2.3293094000e-02	1.4459711504e-12	2.9554483220e-02	2.4723729127e-02
3.9054680696e+00	-1.6448303183e-02	2.3238121016e-02	1.4440566048e-12	2.9608637559e-02	2.4680101414e-02
3.9350767072e+00	-1.5122716233e-02	2.3135577965e-02	1.4390655207e-12	2.9660573801e-02	2.4585194241e-02
3.9647372810e+00	-1.3838156519e-02	2.2988180443e-02	1.4311699381e-12	2.9710556743e-02	2.4441894553e-02
3.9944478377e+00	-1.2595244972e-02	2.2798612887e-02	1.4205428079e-12	2.9758822308e-02	2.4253059327e-02
4.0242066600e+00	-1.1394470648e-02	2.2569521759e-02	1.4073543470e-12	2.9805582181e-02	2.4021507381e-02
4.0540122422e+00	-1.0236197562e-02	2.2303509560e-02	1.3917716938e-12	2.9851027749e-02	2.3750012760e-02
4.0838632700e+00	-9.1206713270e-03	2.2003129584e-02	1.3739585895e-12	2.9895333565e-02	2.3441298931e-02
4.1137586035e+00	-8.0480255972e-03	2.1670881332e-02	1.3540752253e-12	2.9938659899e-02	2.3098033719e-02
4.1436972634e+00	-7.0182883576e-03	2.1309206513e-02	1.3322779245e-12	2.9981155303e-02	2.2722824866e-02
4.1736784187e+00	-6.0313880410e-03	2.0920485579e-02	1.3087190111e-12	3.0022958595e-02	2.2318216194e-02
4.2037013773e+00	-5.0871594932e-03	2.0507034739e-02	1.2835465721e-12	3.0064200919e-02	2.1886684282e-02
4.2337655783e+00	-4.1853497774e-03	2.0071103420e-02	1.2569043923e-12	3.0105007263e-02	2.1430635640e-02
4.2638705855e+00	-3.3256238328e-03	1.9614872115e-02	1.2289318011e-12	3.0145497973e-02	2.0952404298e-02
4.2940160835e+00	-2.5075699814e-03	1.9140450611e-02	1.1997635338e-12	3.0185790352e-02	2.0454249811e-02
4.3242018738e+00	-1.7307052803e-03	1.8649876546e-02	1.1695297441e-12	3.0225999733e-02	1.9938355630e-02
4.3544278736e+00	-9.9448073194e-04	1.8145114279e-02	1.1383558198e-12	3.0266241120e-02	1.9406827798e-02
4.3846941147e+00	-2.9828633515e-04	1.7628054045e-02	1.1063624623e-12	3.0306630181e-02	1.8861693977e-02
4.4150007449e+00	3.5854400586e-04	1.7100511373e-02	1.0736655299e-12	3.0347284912e-02	1.8304902742e-02
4.4453480298e+00	9.7672773036e-04	1.6564226746e-02	1.0403761224e-12	3.0388326835e-02	1.7738323150e-02
4.4757363566e+00	1.5570290152e-03	1.6020865477e-02	1.0066005375e-12	3.0429882470e-02	1.7163744544e-02
4.5061662391e+00	2.1002543185e-03	1.5472017804e-02	9.7244024135e-13	3.0472085179e-02	1.6582876584e-02
4.5366383243e+00	2.6072480769e-03	1.4919199158e-02	9.3799192034e-13	3.0525039843e-02	1.6023481359e-02
4.5671633641e+00	3.0790367540e-03	1.4363669157e-02	9.0483322521e-13	3.0584830059e-02	1.5474091246e-02
4.5977481942e+00	3.5165755422e-03	1.3806688123e-02	8.7228248657e-13	3.0646081848e-02	1.4920694307e-02
4.6283942760e+00	3.9207516102e-03	1.3249547623e-02	8.3955013730e-13	3.0709048933e-02	1.4364520595e-02
4.6591033250e+00	4.2924769325e-03	1.2693469547e-02	8.0671786672e-13	3.0774001940e-02	1.3806931820e-02
4.6898773269e+00	4.6326845009e-03	1.2139606933e-02	7.7386175953e-13	3.0841242525e-02	1.3249219270e-02
4.7207185694e+00	4.9423247975e-03	1.1589044739e-02	7.4105359933e-13	3.0911110133e-02	1.2692604678e-02
4.7516296796e+00	5.2223623839e-03	1.1042800695e-02	7.0836095270e-13	3.0983989713e-02	1.2138240910e-02
4.7826136693e+00	5.4737725918e-03	1.0501826237e-02	6.7584713105e-13	3.1060321770e-02	1.1587212746e-02
4.8136739910e+00	5.6975383104e-03	9.9670074799e-03	6.4357125653e-13	3.1140614450e-02	1.1040537762e-02
4.8448146055e+00	5.8946468516e-03	9.4391662258e-03	6.1158824642e-13	3.1225459064e-02	1.0499167272e-02
4.8760400646e+00	6.0660868785e-03	8.9190609714e-03	5.7994880637e-13	3.1315549950e-02	9.9639873418e-03
4.9073556145e+00	6.2128453729e-03	8.4073878856e-03	5.6575194662e-13	3.1220026617e-02	9.4358198291e-03
4.9385756411e+00	6.3352246505e-03	7.9078152507e-03	5.6008203751e-13	3.0833557509e-02	8.9123232565e-03
4.9694091986e+00	6.4337612078e-03	7.4253159563e-03	5.2753671318e-13	3.0452865253e-02	8.3958132190e-03
4.9998620639e+00	6.5103755957e-03	6.9598794322e-03	4.9567487695e-13	3.0082680054e-02	7.8963461815e-03
5.0299447439e+00	6.5668757250e-03	6.5113501811e-03	4.6509292539e-13	2.9720926532e-02	7.4140631909e-03
5.0596656705e+00	6.6049416889e-03	6.0795446332e-03	4.3575405403e-13	2.9412391232e-02	7.0043661241e-03
5.0890780617e+00	6.6261597010e-03	5.6636029625e-03	4.1087514369e-13	2.9469976317e-02	7.0265895454e-03
5.1185480380e+00	6.6318997249e-03	5.2584523907e-03	4.1147531811e-13	2.9527928819e-02	7.0371569079e-03
5.1480759668e+00	6.6229498342e-03	4.8643673039e-03	4.1136275012e-13	2.9583237725e-02	7.0319537616e-03
5.1776592046e+00	6.6000918756e-03	4.4816256653e-03	4.1035184956e-13	2.9636191417e-02	7.0117639427e-03
5.2072953960e+00	6.5641021845e-03	4.1104632174e-03	4.0849071767e-13	2.9687070095e-02	6.9774121745e-03
5.2369824661e+00	6.5157492423e-03	3.7510751887e-03	4.0582890150e-13	2.9736122695e-02	6.9297159962e-03
5.2667185888e+00	6.4557916119e-03	3.4036183310e-03	4.0241522070e-13	2.9783571929e-02	6.8694830730e-03
5.2965021607e+00	6.3849761243e-03	3.0682128926e-03	3.9829767736e-13	2.9829618332e-02	6.7975091906e-03
5.3263317790e+00	6.3040362900e-03	2.7449445339e-03	3.9352333838e-13	2.9874444082e-02	6.7145764949e-03
5.3562062231e+00	6.2136909065e-03	2.4338661866e-03	3.8813828129e-13	2.9918215955e-02	6.6214519565e-03
5.3861244391e+00	6.1146428430e-03	2.1349998643e-03	3.8218753290e-13	2.9961087744e-02	6.5188860237e-03
5.4160855268e+00	6.0075779846e-03	1.8483384268e-03	3.7571498833e-13	3.0003202662e-02	6.4076114497e-03
5.4460887295e+00	5.8931643194e-03	1.5738472981e-03	3.6876337892e-13	3.0044695193e-02	6.2883422818e-03
5.4761334247e+00	5.7720511566e-03	1.3114661410e-03	3.6137420199e-13	3.0085693135e-02	6.1617729889e-03
5.5062191178e+00	5.6448684628e-03	1.0611104852e-03	3.5358772310e-13	3.0126318857e-02	6.0285777243e-03
5.5363454367e+00	5.5122263080e-03	8.2267331622e-04	3.4544291691e-13	3.0166690862e-02	5.8894096996e-03
5.5665121275e+00	5.3747144114e-03	5.9602662016e-04	3.3697744156e-13	3.0206925286e-02	5.7449006733e-03
5.5967190528e+00	5.2329017784e-03	3.8102288475e-04	3.2822763221e-13	3.0247137104e-02	5.5956605388e-03
5.6269661899e+00	5.0873364225e-03	1.7749655889e-04	3.1922847075e-13	3.0287441576e-02	5.4422770017e-03
5.6572536315e+00	4.9385451646e-03	-1.4734531604e-05	3.1001359428e-13	3.0327955350e-02	5.2853153450e-03
5.6875815868e+00	4.7870335042e-03	-1.9586780950e-04	3.0061526096e-13	3.0368798114e-02	5.1253182679e-03
5.7179503850e+00	4.6332855565e-03	-3.6611461629e-04	2.9106437045e-13	3.0410093884e-02	4.9628058018e-03
5.7483604788e+00	4.4777640493e-03	-5.2569892390e-04	2.8139046126e-13	3.0451972452e-02	4.7982752876e-03
5.7788124513e+00	4.3209103775e-03	-6.7485608845e-04	2.7162168840e-13	3.0497112345e-02	4.6341315082e-03
5.8093095636e+00	4.1631315430e-03	-8.1384280285e-04	2.6189467328e-13	3.0556295920e-02	4.4784121191e-03
5.8398658596e+00	4.0047583104e-03	-9.4296466877e-04	2.5266363836e-13	3.0616820830e-02	4.3214264492e-03
5.8704826804e+00	3.8461677764e-03	-1.0624704223e-03	2.4336911460e-13	3.0678942022e-02	4.1634595034e-03
5.9011616224e+00	3.6877170683e-03	-1.1726164213e-03	2.3403545852e-13	3.0742917152e-02	4.0049084702e-03
5.9319045396e+00	3.5297436243e-03	-1.2736654931e-03	2.2468489167e-13	3.0809032521e-02	3.8461503105e-03
5.9627135721e+00	3.3725653979e-03	-1.3658859150e-03	2.1533843219e-13	3.0877608643e-02	3.6875421124e-03
5.9935911807e+00	3.2164810918e-03	-1.4495504283e-03	2.0601587225e-13	3.0949007857e-02	3.5294212658e-03
6.0245401886e+00	3.0617704123e-03	-1.5249352830e-03	1.9673580861e-13	3.1023642913e-02	3.3721056749e-03
6.0555638315e+00	2.9086943415e-03	-1.5923193105e-03	1.8751563229e-13	3.1101988152e-02	3.2158939938e-03
6.0866658196e+00	2.7574954212e-03	-1.6519830220e-03	1.7837154124e-13	3.1184593237e-02	3.0610658889e-03
6.1178504129e+00	2.6083980404e-03	-1.7042077261e-03	1.6931853550e-13	3.1272100828e-02	2.9078823175e-03
6.1491225137e+00	2.4616087183e-03	-1.7492746613e-03	1.6037041502e-13	3.1365269256e-02	2.7565858217e-03
6.1804877830e+00	2.3173163742e-03	-1.7874641361e-03	1.6280190726e-13	3.1017100102e-02	2.6074008270e-03
6.2115048831e+00	2.1776858461e-03	-1.8186506526e-03	1.5454007865e-13	3.0631576573e-02	2.4584952507e-03
6.2421364596e+00	2.0429252354e-03	-1.8433415797e-03	1.4531913268e-13	3.0256659874e-02	2.3140269677e-03
6.2723931195e+00	1.9129987224e-03	-1.8620690815e-03	1.3644340108e-13	2.9891178049e-02	2.1744540284e-03
6.3022842976e+00	1.7878575347e-03	-1.8753280860e-03	1.2792753465e-13	2.9533051847e-02	2.0397548059e-03
6.3318173494e+00	1.6674457870e-03	-1.8835790756e-03	1.1975861753e-13	2.9442908977e-02	1.9973591772e-03
6.3612602584e+00	1.5506745761e-03	-1.8872650908e-03	1.1705828762e-13	2.9500911680e-02	2.0019960892e-03
6.3907611701e+00	1.4370162693e-03	-1.8866645284e-03	1.1712565288e-13	2.9557429626e-02	2.0026064555e-03
6.4203185997e+00	1.3265505935e-03	-1.8820006615e-03	1.1695695142e-13	2.9611458528e-02	1.9988452282e-03
6.4499300582e+00	1.2193502531e-03	-1.8734952711e-03	1.1653976578e-13	2.9663284325e-02	1.9909427400e-03
6.4795933425e+00	1.1154761839e-03	-1.8613682082e-03	1.1588806184e-13	2.9713170046e-02	1.9791327330e-03
6.5093065126e+00	1.0149780997e-03	-1.8458367685e-03	1.1501583467e-13	2.9761350281e-02	1.9636464793e-03
6.5390678629e+00	9.1789506138e-04	-1.8271151442e-03	1.1393686423e-13	2.9808035374e-02	1.9447121305e-03
6.5688758982e+00	8.2425603123e-04	-1.8054139425e-03	1.1266466815e-13	2.9853415926e-02	1.9225541837e-03
6.5987293142e+00	7.3408040791e-04	-1.7809397635e-03	1.1121249965e-13	2.9897665615e-02	1.8973930173e-03
6.6286269798e+00	6.4737854894e-04	-1.7538948317e-03	1.0959331702e-13	2.9940944055e-02	1.8694444810e-03
6.6585679238e+00	5.6415227897e-04	-1.7244766741e-03	1.0781976824e-13	2.9983399127e-02	1.8389195404e-03
6.6885513230e+00	4.8439538500e-04	-1.6928778418e-03	1.0590417151e-13	3.0025169229e-02	1.8060239675e-03
6.7185764922e+00	4.0809409850e-04	-1.6592856707e-03	1.0385850248e-13	3.0066385259e-02	1.7709580748e-03
6.7486428775e+00	3.3522756479e-04	-1.6238820765e-03	1.0169439269e-13	3.0107171838e-02	1.7339164879e-03
6.7787500493e+00	2.6576830119e-04	-1.5868433830e-03	9.9423108606e-14	3.0147649022e-02	1.6950879513e-03
6.8088976983e+00	1.9968264247e-04	-1.5483401798e-03	9.7055540331e-14	3.0187934134e-02	1.6546551692e-03
6.8390856325e+00	1.3693117319e-04	-1.5085372065e-03	9.4602215864e-14	3.0228142271e-02	1.6127946755e-03
6.8693137747e+00	7.7469149814e-05	-1.4675932631e-03	9.2073267139e-14	3.0268388539e-02	1.5696767281e-03
