#t	x1	x2	abserr	h	yscale
1.1435499120e+00	1.9614726165e-01	-4.0576767875e-01	2.4148342279e-11	2.5365429295e-02	4.2983896888e-01
1.1689153413e+00	1.7434411973e-01	-4.0333334653e-01	2.4019200609e-11	2.5623644284e-02	4.2789715719e-01
1.1945389856e+00	1.5299467163e-01	-4.0002630727e-01	2.3831609094e-11	2.5890218901e-02	4.2502546190e-01
1.2204292045e+00	1.3213077113e-01	-3.9587066967e-01	2.3586520369e-11	2.6166953456e-02	4.2124865392e-01
1.2465961580e+00	1.1178244852e-01	-3.9089143216e-01	2.3284836876e-11	2.6455949809e-02	4.1659267838e-01
1.2730521078e+00	9.1977876229e-02	-3.8511422661e-01	2.4588901989e-11	2.6387864358e-02	4.1108441653e-01
1.2994399721e+00	7.3005070355e-02	-3.7866065337e-01	2.4589418646e-11	2.6234706028e-02	4.0447856295e-01
1.3256746782e+00	5.4923840192e-02	-3.7161170479e-01	2.4112606182e-11	2.6088974264e-02	3.9713267147e-01
1.3517636524e+00	3.7721668889e-02	-3.6402586126e-01	2.3599822327e-11	2.5950933142e-02	3.8920289178e-01
1.3777145856e+00	2.1384406624e-02	-3.5595808724e-01	2.3061251516e-11	2.5819437267e-02	3.8074945842e-01
1.4035340228e+00	5.8973586871e-03	-3.4746044458e-01	2.2499484676e-11	2.5693494425e-02	3.7182794976e-01
1.4292275173e+00	-8.7547670575e-03	-3.3858229110e-01	2.1916981411e-11	2.5572253618e-02	3.6249108999e-01
1.4547997709e+00	-2.2587896322e-02	-3.2937043872e-01	2.1316163582e-11	2.5454976120e-02	3.5278893234e-01
1.4802547470e+00	-3.5618599237e-02	-3.1986928628e-01	2.0699400119e-11	2.5341012142e-02	3.4276899211e-01
1.5055957591e+00	-4.7864082204e-02	-3.1012093321e-01	2.0068990771e-11	2.5229782942e-02	3.3247636071e-01
1.5308255421e+00	-5.9342166190e-02	-3.0016527850e-01	1.9427158223e-11	2.5120766160e-02	3.2195380586e-01
1.5559463082e+00	-7.0071255046e-02	-2.9004010849e-01	1.8776042401e-11	2.5013483588e-02	3.1124186077e-01
1.5809597918e+00	-8.0070296624e-02	-2.7978117602e-01	1.8117693265e-11	2.4907491697e-02	3.0037890479e-01
1.6058672835e+00	-8.9358739205e-02	-2.6942227284e-01	1.7454071259e-11	2.4813889147e-02	2.9007374042e-01
1.6306811727e+00	-9.7960327514e-02	-2.5899043410e-01	1.6826168013e-11	2.4723551350e-02	2.7980325033e-01
1.6554047240e+00	-1.0589535154e-01	-2.4851444634e-01	1.6202944388e-11	2.4633368937e-02	2.6943014271e-01
1.6800380930e+00	-1.1318345132e-01	-2.3802254462e-01	1.5576379587e-11	2.4542993585e-02	2.5898379316e-01
1.7045810865e+00	-1.1984463109e-01	-2.2754132361e-01	1.4948083777e-11	2.4452099503e-02	2.4849409827e-01
1.7290331860e+00	-1.2589921482e-01	-2.1709577667e-01	1.4319652743e-11	2.4360356727e-02	2.3798927477e-01
1.7533935428e+00	-1.3136779526e-01	-2.0670934337e-01	1.3692593607e-11	2.4267426364e-02	2.2749589021e-01
1.7776609691e+00	-1.3627118449e-01	-1.9640395663e-01	1.3068327996e-11	2.4172955082e-02	2.1703891097e-01
1.8018339242e+00	-1.4063036652e-01	-1.8620008992e-01	1.2448191571e-11	2.4076569962e-02	2.0664174936e-01
1.8259104942e+00	-1.4446645222e-01	-1.7611680436e-01	1.1833437294e-11	2.3977872339e-02	1.9632631084e-01
1.8498883665e+00	-1.4780063671e-01	-1.6617179617e-01	1.1225237072e-11	2.3876430991e-02	1.8611304086e-01
1.8737647975e+00	-1.5065415976e-01	-1.5638144456e-01	1.0624684123e-11	2.3771774210e-02	1.7602097177e-01
1.8975365717e+00	-1.5304826921e-01	-1.4676086018e-01	1.0032794805e-11	2.3663380703e-02	1.6606777007e-01
1.9211999524e+00	-1.5500418781e-01	-1.3732393432e-01	9.4505114033e-12	2.3737199317e-02	1.6255719308e-01
1.9449371517e+00	-1.5655369067e-01	-1.2801083604e-01	9.2380871995e-12	2.3973635747e-02	1.6439614891e-01
1.9689107875e+00	-1.5771548679e-01	-1.1877322940e-01	9.3266505298e-12	2.4209674349e-02	1.6587784442e-01
1.9931204618e+00	-1.5849433194e-01	-1.0962810036e-01	9.3893218315e-12	2.4446930211e-02	1.6695468228e-01
2.0175673920e+00	-1.5889594698e-01	-1.0059160538e-01	9.4276146479e-12	2.4686412696e-02	1.6763223557e-01
2.0422538047e+00	-1.5892688732e-01	-9.1679301356e-02	9.4418089937e-12	2.4929196908e-02	1.6791681107e-01
2.0671830016e+00	-1.5859446134e-01	-8.2906120348e-02	9.4322276049e-12	2.5176444505e-02	1.6781557812e-01
2.0923594462e+00	-1.5790664890e-01	-7.4286347804e-02	9.3992208880e-12	2.5429432234e-02	1.6733648377e-01
2.1177888784e+00	-1.5687201898e-01	-6.5833602853e-02	9.3431574520e-12	2.5689586575e-02	1.6648816926e-01
2.1434784650e+00	-1.5549964516e-01	-5.7560820694e-02	9.2644122498e-12	2.5958527358e-02	1.6527988587e-01
2.1694369923e+00	-1.5379901743e-01	-4.9480236788e-02	9.1633532980e-12	2.6238123319e-02	1.6372140895e-01
2.1956751156e+00	-1.5177994832e-01	-4.1603372611e-02	9.0854015469e-12	2.6504186271e-02	1.6182294863e-01
2.2221793019e+00	-1.4945492057e-01	-3.3948488517e-02	9.7031926707e-12	2.6349580836e-02	1.5958728523e-01
2.2485288827e+00	-1.4687956981e-01	-2.6643045065e-02	9.5380297367e-12	2.6197281051e-02	1.5691290653e-01
2.2747261638e+00	-1.4407817904e-01	-1.9684130352e-02	9.3465291636e-12	2.6053586112e-02	1.5399062077e-01
2.3007797499e+00	-1.4107307959e-01	-1.3066386605e-02	9.1440663488e-12	2.5917293096e-02	1.5084727663e-01
2.3266970430e+00	-1.3788539479e-01	-6.7842451794e-03	8.9318424223e-12	2.5787280828e-02	1.4750544555e-01
2.3524843238e+00	-1.3453513970e-01	-8.3192352244e-04	8.7108221301e-12	2.5662595568e-02	1.4398649102e-01
2.3781469194e+00	-1.3104129232e-01	4.7965983100e-03	8.4819605493e-12	2.5542417062e-02	1.4031069048e-01
2.4036893365e+00	-1.2742185244e-01	1.0107589032e-02	8.2461969802e-12	2.5426030817e-02	1.3649729450e-01
2.4291153673e+00	-1.2369389136e-01	1.5107568246e-02	8.0044477711e-12	2.5312806612e-02	1.3256457648e-01
2.4544281739e+00	-1.1987359453e-01	1.9803301828e-02	7.7576022883e-12	2.5202180979e-02	1.2852987566e-01
2.4796303549e+00	-1.1597629896e-01	2.4201792306e-02	7.5065184349e-12	2.5093643708e-02	1.2440963484e-01
2.5047239986e+00	-1.1201652650e-01	2.8310265748e-02	7.2520211711e-12	2.4986726331e-02	1.2021943435e-01
2.5297107249e+00	-1.0800801389e-01	3.2136156110e-02	6.9949010143e-12	2.4881867623e-02	1.1599442090e-01
2.5545925925e+00	-1.0396359748e-01	3.5687208226e-02	6.7371006407e-12	2.4791128607e-02	1.1202813430e-01
2.5793837211e+00	-9.9893320889e-02	3.8972894268e-02	6.4955858164e-12	2.4700876924e-02	1.0801551601e-01
2.6040845981e+00	-9.5808666314e-02	4.2000757789e-02	6.2523701412e-12	2.4610676738e-02	1.0396521462e-01
2.6286952748e+00	-9.1720475964e-02	4.4778487124e-02	6.0079923824e-12	2.4520201662e-02	9.9889360884e-02
2.6532154765e+00	-8.7638954139e-02	4.7313910351e-02	5.7630994868e-12	2.4429125499e-02	9.5799443088e-02
2.6776446020e+00	-8.3573685811e-02	4.9614975119e-02	5.5183047360e-12	2.4337116537e-02	9.1706292905e-02
2.7019817185e+00	-7.9533655122e-02	5.1689728894e-02	5.2741871374e-12	2.4243832623e-02	8.7620104061e-02
2.7262255511e+00	-7.5527263777e-02	5.3546299882e-02	5.0312918826e-12	2.4148916150e-02	8.3550450971e-02
2.7503744673e+00	-7.1562349375e-02	5.5192878786e-02	4.7901314307e-12	2.4051988278e-02	7.9506307180e-02
2.7744264555e+00	-6.7646203831e-02	5.6637701457e-02	4.5511859518e-12	2.3952642828e-02	7.5496063619e-02
2.7983790984e+00	-6.3785591883e-02	5.7889032599e-02	4.3149043311e-12	2.3850439146e-02	7.1527546913e-02
2.8222295375e+00	-5.9986769801e-02	5.8955150604e-02	4.0817048083e-12	2.3744894093e-02	6.7608037676e-02
2.8459744316e+00	-5.6255504327e-02	5.9844333629e-02	3.8519762217e-12	2.3635472189e-02	6.3744288976e-02
2.8696099038e+00	-5.2597091965e-02	6.0564847045e-02	3.6260786551e-12	2.3796714393e-02	6.3531374176e-02
2.8934066182e+00	-4.8974866859e-02	6.1130581441e-02	3.6094212358e-12	2.4032785212e-02	6.4218558966e-02
2.9174394034e+00	-4.5383766041e-02	6.1545665474e-02	3.6412568966e-12	2.4269037409e-02	6.4756147453e-02
2.9417084408e+00	-4.1830300729e-02	6.1812055295e-02	3.6632855348e-12	2.4506754624e-02	6.5136509220e-02
2.9662151954e+00	-3.8320708906e-02	6.1932064666e-02	3.6758401091e-12	2.4746961400e-02	6.5361868331e-02
2.9909621568e+00	-3.4860992257e-02	6.1908324556e-02	3.6790348076e-12	2.4990752118e-02	6.5434769793e-02
3.0159529090e+00	-3.1456906793e-02	6.1743751382e-02	3.6729983849e-12	2.5239314439e-02	6.5358086293e-02
3.0411922234e+00	-2.8113954555e-02	6.1441515211e-02	3.6578695258e-12	2.5493959152e-02	6.5134985403e-02
3.0666861826e+00	-2.4837376148e-02	6.1005007502e-02	3.6337930045e-12	2.5756156686e-02	6.4768897018e-02
3.0924423392e+00	-2.1632144075e-02	6.0437807883e-02	3.6009147262e-12	2.6027583534e-02	6.4263480407e-02
3.1184699228e+00	-1.8502956731e-02	5.9743649306e-02	3.5593764252e-12	2.6310181502e-02	6.3622590475e-02
3.1447801043e+00	-1.5454232979e-02	5.8926380756e-02	3.6041045444e-12	2.6464778845e-02	6.2850242551e-02
3.1712448831e+00	-1.2505547397e-02	5.7995183281e-02	3.7655208361e-12	2.6310693147e-02	6.1934496339e-02
3.1975555763e+00	-9.6927766852e-03	5.6968856426e-02	3.6984000811e-12	2.6160673858e-02	6.0867368687e-02
3.2237162501e+00	-7.0145197575e-03	5.5856667077e-02	3.6226757381e-12	2.6018941338e-02	5.9706332117e-02
3.2497351915e+00	-4.4686696586e-03	5.4667195757e-02	3.5427999857e-12	2.5884312918e-02	5.8461396361e-02
3.2756195044e+00	-2.0530369108e-03	5.3408562775e-02	3.4592145109e-12	2.5755713020e-02	5.7141235536e-02
3.3013752174e+00	2.3465413744e-04	5.2088464036e-02	3.3722946157e-12	2.5632224271e-02	5.5754066231e-02
3.3270074417e+00	2.3967731545e-03	5.0714197454e-02	3.2824113418e-12	2.5513055023e-02	5.4307687982e-02
3.3525204967e+00	4.4357872365e-03	4.9292684905e-02	3.1899285976e-12	2.5397513657e-02	5.2809505298e-02
3.3779180104e+00	6.3542610110e-03	4.7830490837e-02	3.0952009456e-12	2.5284988146e-02	5.1266546335e-02
3.4032029985e+00	8.1548542952e-03	4.6333838324e-02	2.9985720613e-12	2.5174929447e-02	4.9685479079e-02
3.4283779279e+00	9.8403179542e-03	4.4808623209e-02	2.9003730993e-12	2.5066838702e-02	4.8072625627e-02
3.4534447666e+00	1.1413488513e-02	4.3260426721e-02	2.8009221568e-12	2.4960256324e-02	4.6433975097e-02
3.4784050230e+00	1.2877281864e-02	4.1694526942e-02	2.7005238417e-12	2.4859172844e-02	4.4815024058e-02
3.5032641958e+00	1.4234918967e-02	4.0115627215e-02	2.6017875290e-12	2.4768588320e-02	4.3264549354e-02
3.5280327841e+00	1.5489880480e-02	3.8527791378e-02	2.5074887393e-12	2.4678380094e-02	4.1696866084e-02
3.5527111642e+00	1.6645120495e-02	3.6935430757e-02	2.4125796529e-12	2.4588141778e-02	4.0115703454e-02
3.5772993060e+00	1.7703649193e-02	3.5342707431e-02	2.3172819585e-12	2.4497547409e-02	3.8525725336e-02
3.6017968534e+00	1.8668529228e-02	3.3753536730e-02	2.2218444138e-12	2.4406269883e-02	3.6931343724e-02
3.6262031233e+00	1.9542867905e-02	3.2171594461e-02	2.1265026435e-12	2.4313975352e-02	3.5336716595e-02
3.6505170987e+00	2.0329809542e-02	3.0600324102e-02	2.0314789246e-12	2.4220318372e-02	3.3745755164e-02
3.6747374170e+00	2.1032528116e-02	2.9042943955e-02	1.9369825706e-12	2.4124936455e-02	3.2162131127e-02
3.6988623535e+00	2.1654220230e-02	2.7502454308e-02	1.8432100095e-12	2.4027444638e-02	3.0589283806e-02
3.7228897981e+00	2.2198098458e-02	2.5981644606e-02	1.7503453191e-12	2.3927428816e-02	2.9030427303e-02
3.7468172269e+00	2.2667385102e-02	2.4483100686e-02	1.6585603757e-12	2.3824438592e-02	2.7488557592e-02
3.7706416655e+00	2.3065306393e-02	2.3009212083e-02	1.5680152945e-12	2.3717978680e-02	2.5966459689e-02
3.7943596442e+00	2.3395087202e-02	2.1562179448e-02	1.4788587420e-12	2.3618313817e-02	2.4522809137e-02
3.8179779580e+00	2.3660053487e-02	2.0143377775e-02	1.3944363628e-12	2.3855606133e-02	2.4825270374e-02
3.8418335642e+00	2.3865851872e-02	1.8734697061e-02	1.4099526564e-12	2.4091400505e-02	2.5081294169e-02
3.8659249647e+00	2.4013121205e-02	1.7338796542e-02	1.4213356200e-12	2.4327924841e-02	2.5275466622e-02
3.8902528895e+00	2.4102661977e-02	1.5958173383e-02	1.4289985428e-12	2.4566162542e-02	2.5408587158e-02
3.9148190520e+00	2.4135407634e-02	1.4595235819e-02	1.4329799747e-12	2.4807154440e-02	2.5481542911e-02
3.9396262065e+00	2.4112412153e-02	1.3252299008e-02	1.4333262563e-12	2.5052015592e-02	2.5495358544e-02
3.9646782221e+00	2.4034837666e-02	1.1931581545e-02	1.4300886440e-12	2.5301961260e-02	2.5451183163e-02
3.9899801833e+00	2.3903942043e-02	1.0635202309e-02	1.4233219453e-12	2.5558338091e-02	2.5350277632e-02
4.0155385214e+00	2.3721066250e-02	9.3651776373e-03	1.4130828229e-12	2.5822663041e-02	2.5194001860e-02
4.0413611845e+00	2.3487621272e-02	8.1234187907e-03	1.3994279774e-12	2.6096672342e-02	2.4983801911e-02
4.0674578568e+00	2.3205074330e-02	6.9117296781e-03	1.3824118273e-12	2.6382384907e-02	2.4721196731e-02
4.0938402417e+00	2.2874934053e-02	5.7318047871e-03	1.4293395095e-12	2.6426222173e-02	2.4407764247e-02
4.1202664639e+00	2.2502535061e-02	4.5960011794e-03	1.4611528320e-12	2.6272615831e-02	2.4033900815e-02
4.1465390797e+00	2.2093990406e-02	3.5130562209e-03	1.4339601107e-12	2.6124772926e-02	2.3608618133e-02
4.1726638526e+00	2.1652835746e-02	2.4823250763e-03	1.4040348900e-12	2.5984913872e-02	2.3147769006e-02
4.1986487665e+00	2.1182368596e-02	1.5029788898e-03	1.3725380222e-12	2.5851875107e-02	2.2655083869e-02
4.2245006416e+00	2.0685711010e-02	5.7415657597e-04	1.3396319908e-12	2.5724623792e-02	2.2133896664e-02
4.2502252654e+00	2.0165822414e-02	-3.0503747822e-04	1.3054627455e-12	2.5602276497e-02	2.1587367861e-02
4.2758275419e+00	1.9625509421e-02	-1.1355359928e-03	1.2701742432e-12	2.5484068683e-02	2.1018497696e-02
4.3013116106e+00	1.9067434019e-02	-1.9183097710e-03	1.2339074870e-12	2.5369330200e-02	2.0430134394e-02
4.3266809408e+00	1.8494120554e-02	-2.6543674709e-03	1.1967996705e-12	2.5257465887e-02	1.9824981168e-02
4.3519384067e+00	1.7907961789e-02	-3.3447544931e-03	1.1589834730e-12	2.5147940395e-02	1.9205602324e-02
4.3770863471e+00	1.7311224242e-02	-3.9905512390e-03	1.1205867244e-12	2.5040265544e-02	1.8574428695e-02
4.4021266126e+00	1.6706052983e-02	-4.5928709068e-03	1.0817320878e-12	2.4933989945e-02	1.7933762532e-02
4.4270606026e+00	1.6094476015e-02	-5.1528569708e-03	1.0425369050e-12	2.4836637859e-02	1.7313465869e-02
4.4518972404e+00	1.5478210175e-02	-5.6718403960e-03	1.0047241829e-12	2.4746186366e-02	1.6707508092e-02
4.4766434268e+00	1.4858898055e-02	-6.1510986407e-03	9.6791260055e-13	2.4656001195e-02	1.6095164215e-02
4.5012994280e+00	1.4238234409e-02	-6.5917883082e-03	9.3088331893e-13	2.4565704821e-02	1.5478028222e-02
4.5258651328e+00	1.3617816914e-02	-6.9950877100e-03	8.9372713287e-13	2.4474971598e-02	1.4857893216e-02
4.5503401044e+00	1.2999147796e-02	-7.3621948444e-03	8.5653972743e-13	2.4383473197e-02	1.4236453551e-02
4.5747235776e+00	1.2383636646e-02	-7.6943243607e-03	8.1941161754e-13	2.4290873355e-02	1.3615305302e-02
4.5990144510e+00	1.1772603219e-02	-7.9927046083e-03	7.8242815918e-13	2.4196822856e-02	1.2995949093e-02
4.6232112738e+00	1.1167280219e-02	-8.2585748004e-03	7.4566963741e-13	2.4100954261e-02	1.2379792909e-02
4.6473122281e+00	1.0568816092e-02	-8.4931823099e-03	7.0921140385e-13	2.4002875972e-02	1.1768154885e-02
4.6713151040e+00	9.9782778226e-03	-8.6977801132e-03	6.7312398749e-13	2.3902165609e-02	1.1162266077e-02
4.6952172697e+00	9.3966537606e-03	-8.8736243992e-03	6.3747321706e-13	2.3798362460e-02	1.0563273239e-02
4.7190156321e+00	8.8248564787e-03	-9.0219723581e-03	6.0232035641e-13	2.3690958635e-02	9.9722416157e-03
4.7427065908e+00	8.2637256725e-03	-9.1440801689e-03	5.6772225192e-13	2.3677562138e-02	9.5872736245e-03
4.7663841529e+00	7.7117618167e-03	-9.2415559484e-03	5.4500155675e-13	2.3914406870e-02	9.7005942577e-03
4.7902985598e+00	7.1640029293e-03	-9.3160326183e-03	5.5064664963e-13	2.4150292716e-02	9.7943220400e-03
4.8144488525e+00	6.6214698732e-03	-9.3677754756e-03	5.5471924235e-13	2.4387150207e-02	9.8640202439e-03
4.8388360027e+00	6.0851271966e-03	-9.3971098225e-03	5.5734579755e-13	2.4625974963e-02	9.9100098354e-03
4.8634619776e+00	5.5559043835e-03	-9.4044115545e-03	5.5854210695e-13	2.4867824205e-02	9.9326503312e-03
4.8883298018e+00	5.0346942968e-03	-9.3901023282e-03	5.5832676857e-13	2.5113835322e-02	9.9323535634e-03
4.9134436372e+00	4.5223518550e-03	-9.3546447422e-03	5.5672014294e-13	2.5365253212e-02	9.9095786176e-03
4.9388088904e+00	4.0196928342e-03	-9.2985374821e-03	5.5374384033e-13	2.5623462973e-02	9.8648268964e-03
4.9644323534e+00	3.5274927988e-03	-9.2223103614e-03	5.4942000902e-13	2.5890031205e-02	9.7986371507e-03
4.9903223846e+00	3.0464861381e-03	-9.1265191680e-03	5.4377061271e-13	2.6166758065e-02	9.7115804318e-03
5.0164891426e+00	2.5773652028e-03	-9.0117402068e-03	5.3681646802e-13	2.6455745107e-02	9.6042548655e-03
5.0429448877e+00	2.1207795134e-03	-8.8785643896e-03	5.6684766087e-13	2.6387969845e-02	9.4772801602e-03
5.0693328576e+00	1.6833640193e-03	-8.7297930514e-03	5.6689409981e-13	2.6234810267e-02	9.3250062711e-03
5.0955676678e+00	1.2665031322e-03	-8.5672948766e-03	5.5590268331e-13	2.6089072821e-02	9.1556632277e-03
5.1216567407e+00	8.6990838651e-04	-8.3924181600e-03	5.4408135368e-13	2.5951026765e-02	8.9728580688e-03
5.1476077674e+00	4.9325358075e-04	-8.2064301067e-03	5.3166547664e-13	2.5819526680e-02	8.7779796230e-03
5.1734272941e+00	1.3619995082e-04	-8.0105310019e-03	5.1871478932e-13	2.5693580311e-02	8.5723092492e-03
5.1991208744e+00	-2.0160504052e-04	-7.8058587875e-03	5.0528600878e-13	2.5572336514e-02	8.3570625023e-03
5.2246932109e+00	-5.2052853591e-04	-7.5934927109e-03	4.9143496965e-13	2.5455056433e-02	8.1333933551e-03
5.2501482674e+00	-8.2095253378e-04	-7.3744563859e-03	4.7721626751e-13	2.5341090359e-02	7.9023972701e-03
5.2754893577e+00	-1.1032737032e-03	-7.1497204130e-03	4.6268293347e-13	2.5229859531e-02	7.6651138296e-03
5.3007192173e+00	-1.3679028819e-03	-6.9202046619e-03	4.4788623756e-13	2.5120841280e-02	7.4225290419e-03
5.3258400585e+00	-1.6152643433e-03	-6.6867802975e-03	4.3287546182e-13	2.5013557689e-02	7.1755773956e-03
5.3508536162e+00	-1.8457949063e-03	-6.4502716012e-03	4.1769790991e-13	2.4907565057e-02	6.9251437309e-03
5.3757611813e+00	-2.0599429257e-03	-6.2114576425e-03	4.0239876156e-13	2.4813952184e-02	6.6875559219e-03
5.4005751335e+00	-2.2582557372e-03	-5.9709618193e-03	3.8792230398e-13	2.4723614055e-02	6.4507806642e-03
5.4252987475e+00	-2.4412011894e-03	-5.7294477146e-03	3.7355449434e-13	2.4633431689e-02	6.2116393136e-03
5.4499321792e+00	-2.6092320608e-03	-5.4875662878e-03	3.5910964288e-13	2.4543056587e-02	5.9708089447e-03
5.4744752358e+00	-2.7628095252e-03	-5.2459306819e-03	3.4462485989e-13	2.4452162933e-02	5.7289788212e-03
5.4989273987e+00	-2.9024021293e-03	-5.0051171224e-03	3.3013692414e-13	2.4360420916e-02	5.4867994815e-03
5.5232878197e+00	-3.0284846166e-03	-4.7656660113e-03	3.1568060523e-13	2.4267491473e-02	5.2448834448e-03
5.5475553111e+00	-3.1415367880e-03	-4.5280830171e-03	3.0128865803e-13	2.4173021407e-02	5.0038063116e-03
5.5717283325e+00	-3.2420424090e-03	-4.2928401597e-03	2.8699188867e-13	2.4076637757e-02	4.7641078582e-03
5.5958049703e+00	-3.3304881698e-03	-4.0603768990e-03	2.7281918121e-13	2.3977941863e-02	4.5262931183e-03
5.6197829121e+00	-3.4073627043e-03	-3.8311012275e-03	2.5879755120e-13	2.3876502568e-02	4.2908334664e-03
5.6436594147e+00	-3.4731556762e-03	-3.6053907737e-03	2.4495220457e-13	2.3771848213e-02	4.0581676997e-03
