#t	x1	x2	abserr	h	yscale
8.5305458755e-01	6.0123377624e-01	-4.0739506555e-02	3.7278577234e-11	3.6611459942e-02	6.4811973509e-01
8.8966604749e-01	5.7779379424e-01	-6.0464614883e-02	3.8209526137e-11	3.6355047925e-02	6.2473735537e-01
9.2602109541e-01	5.5467791367e-01	-7.8518682100e-02	3.6738086885e-11	3.6104263229e-02	6.0099770929e-01
9.6212535864e-01	5.3192648157e-01	-9.4996937873e-02	3.5261140900e-11	3.5863939162e-02	5.7753901024e-01
9.9798929780e-01	5.0957129830e-01	-1.0999238957e-01	3.3813400945e-11	3.5632722473e-02	5.5441042494e-01
1.0336220203e+00	4.8764010395e-01	-1.2359278912e-01	3.2395978371e-11	3.5409364954e-02	5.3164803925e-01
1.0690313852e+00	4.6615695978e-01	-1.3588107152e-01	3.1009540559e-11	3.5192773760e-02	5.0928347254e-01
1.1042241590e+00	4.4514254503e-01	-1.4693575789e-01	2.9654721147e-11	3.4981983038e-02	4.8734434801e-01
1.1392061420e+00	4.2461442814e-01	-1.5683129584e-01	2.8332101635e-11	3.4776130518e-02	4.6585461818e-01
1.1739822725e+00	4.0458731585e-01	-1.6563834984e-01	2.7042197827e-11	3.4574438229e-02	4.4483486053e-01
1.2085567108e+00	3.8507328301e-01	-1.7342405173e-01	2.5785449763e-11	3.4376196844e-02	4.2430254790e-01
1.2429329076e+00	3.6608198509e-01	-1.8025221938e-01	2.4562213919e-11	3.4180753440e-02	4.0427229733e-01
1.2771136611e+00	3.4762085455e-01	-1.8618354963e-01	2.3372767926e-11	3.3987499513e-02	3.8475609983e-01
1.3111011606e+00	3.2969528378e-01	-1.9127578988e-01	2.2217304043e-11	3.3795862346e-02	3.6576353147e-01
1.3448970229e+00	3.1230879479e-01	-1.9558389260e-01	2.1095934494e-11	3.3605296596e-02	3.4730195047e-01
1.3785023195e+00	2.9546319735e-01	-1.9916015552e-01	2.0008693505e-11	3.3415276968e-02	3.2937667919e-01
1.4119175965e+00	2.7915873642e-01	-2.0205434992e-01	1.8955539895e-11	3.3225291853e-02	3.1199117368e-01
1.4451428883e+00	2.6339422965e-01	-2.0431383893e-01	1.7936362432e-11	3.3034836969e-02	2.9514718166e-01
1.4781777253e+00	2.4816719594e-01	-2.0598368757e-01	1.6950982823e-11	3.2843409739e-02	2.7884488945e-01
1.5110211350e+00	2.3347397545e-01	-2.0710676566e-01	1.5999161220e-11	3.2650503409e-02	2.6308305949e-01
1.5436716385e+00	2.1930984198e-01	-2.0772384469e-01	1.5080599568e-11	3.2455601594e-02	2.4785915844e-01
1.5761272400e+00	2.0566910802e-01	-2.0787368965e-01	1.4194946978e-11	3.2258172345e-02	2.3316947718e-01
1.6083854124e+00	1.9254522309e-01	-2.0759314641e-01	1.3341804295e-11	3.2121942990e-02	2.2121382449e-01
1.6405073554e+00	1.7990599983e-01	-2.0691548993e-01	1.2647380408e-11	3.2307606887e-02	2.2044636831e-01
1.6728149623e+00	1.6762436194e-01	-2.0585940600e-01	1.2595276292e-11	3.2490630429e-02	2.1941276656e-01
1.7053055927e+00	1.5570648469e-01	-2.0444440594e-01	1.2520836024e-11	3.2671038662e-02	2.1799412908e-01
1.7379766314e+00	1.4415760865e-01	-2.0269003458e-01	1.2424373356e-11	3.2849296494e-02	2.1621090961e-01
1.7708259279e+00	1.3298190645e-01	-2.0061578748e-01	1.2307117470e-11	3.3025853358e-02	2.1408373565e-01
1.8038517812e+00	1.2218253295e-01	-1.9824104242e-01	1.2170291958e-11	3.3201147323e-02	2.1163313600e-01
1.8370529285e+00	1.1176167474e-01	-1.9558499779e-01	1.2015110151e-11	3.3375609264e-02	2.0887947276e-01
1.8704285378e+00	1.0172059905e-01	-1.9266661701e-01	1.1842770180e-11	3.3549667591e-02	2.0584288024e-01
1.9039782054e+00	9.2059701678e-02	-1.8950457873e-01	1.1654453340e-11	3.3723752033e-02	2.0254321026e-01
1.9377019574e+00	8.2778554411e-02	-1.8611723212e-01	1.1451319258e-11	3.3898298522e-02	1.9899998271e-01
1.9716002559e+00	7.3875951502e-02	-1.8252255695e-01	1.1234504140e-11	3.4073753744e-02	1.9523234176e-01
2.0056740097e+00	6.5349955424e-02	-1.7873812800e-01	1.1005118439e-11	3.4250579927e-02	1.9125901659e-01
2.0399245896e+00	5.7197941877e-02	-1.7478108344e-01	1.0764243592e-11	3.4429260708e-02	1.8709828641e-01
2.0743538503e+00	4.9416643879e-02	-1.7066809692e-01	1.0512931226e-11	3.4610306881e-02	1.8276794978e-01
2.1089641572e+00	4.2002195123e-02	-1.6641535291e-01	1.0252200162e-11	3.4794263663e-02	1.7828529734e-01
2.1437584209e+00	3.4950172409e-02	-1.6203852510e-01	9.9830357605e-12	3.4981718339e-02	1.7366708803e-01
2.1787401392e+00	2.8255637319e-02	-1.5755275756e-01	9.7063879191e-12	3.5173309467e-02	1.6892952823e-01
2.2139134487e+00	2.1913177047e-02	-1.5297264834e-01	9.4231685509e-12	3.5369738532e-02	1.6408825374e-01
2.2492831872e+00	1.5916944284e-02	-1.4831223512e-01	9.1342522282e-12	3.5571782233e-02	1.5915831426e-01
2.2848549694e+00	1.0260696470e-02	-1.4358498284e-01	8.8404726665e-12	3.5780309006e-02	1.5415415973e-01
2.3206352784e+00	4.9378341651e-03	-1.3880377273e-01	8.5426222793e-12	3.5996298307e-02	1.4908962879e-01
2.3566315768e+00	-5.8561234851e-05	-1.3398089257e-01	8.2414502688e-12	3.6220864649e-02	1.4397793849e-01
2.3928524414e+00	-4.7356903935e-03	-1.2912802765e-01	7.9376603202e-12	3.6455510798e-02	1.3883591748e-01
2.4293079522e+00	-9.1010251079e-03	-1.2425622238e-01	7.7871174411e-12	3.6572661034e-02	1.3400809787e-01
2.4658806132e+00	-1.3148528575e-02	-1.1939300710e-01	7.8973410999e-12	3.6317056612e-02	1.2913345179e-01
2.5021976698e+00	-1.6851656661e-02	-1.1459849264e-01	7.5910953036e-12	3.6067924039e-02	1.2420652555e-01
2.5382655939e+00	-2.0230152450e-02	-1.0988077760e-01	7.2849594481e-12	3.5829039270e-02	1.1933962663e-01
2.5740946332e+00	-2.3303181124e-02	-1.0524634238e-01	6.9849314898e-12	3.5599065247e-02	1.1454252722e-01
2.6096936984e+00	-2.6088829824e-02	-1.0070083582e-01	6.6912267886e-12	3.5376778838e-02	1.0982258526e-01
2.6450704772e+00	-2.8604197745e-02	-9.6249151547e-02	6.4039831238e-12	3.5161107926e-02	1.0518624578e-01
2.6802315852e+00	-3.0865477813e-02	-9.1895488803e-02	6.1233311266e-12	3.4951103291e-02	1.0063913364e-01
2.7151826885e+00	-3.2888025710e-02	-8.7643408145e-02	5.8493897282e-12	3.4745916260e-02	9.6186120028e-02
2.7499286047e+00	-3.4686418894e-02	-8.3495882590e-02	5.5822638070e-12	3.4544780063e-02	9.1831383253e-02
2.7844733848e+00	-3.6274507614e-02	-7.9455344811e-02	5.3220423255e-12	3.4346994585e-02	8.7578464202e-02
2.8188203794e+00	-3.7665459482e-02	-7.5523730793e-02	5.0687971168e-12	3.4151914028e-02	8.3430317425e-02
2.8529722934e+00	-3.8871798860e-02	-7.1702520252e-02	4.8225831327e-12	3.3958935783e-02	7.9389358289e-02
2.8869312292e+00	-3.9905441969e-02	-6.7992774213e-02	4.5834378231e-12	3.3767491732e-02	7.5457506454e-02
2.9206987209e+00	-4.0777728530e-02	-6.4395169918e-02	4.3513821347e-12	3.3577039900e-02	7.1636226336e-02
2.9542757608e+00	-4.1499450501e-02	-6.0910033363e-02	4.1264206712e-12	3.3387057582e-02	6.7926564526e-02
2.9876628184e+00	-4.2080878419e-02	-5.7537369608e-02	3.9085429010e-12	3.3197034393e-02	6.4329184697e-02
3.0208598528e+00	-4.2531785720e-02	-5.4276891120e-02	3.6977232131e-12	3.3006467029e-02	6.0844400014e-02
3.0538663198e+00	-4.2861471376e-02	-5.1128044156e-02	3.4939230908e-12	3.2814852120e-02	5.7472203520e-02
3.0866811719e+00	-4.3078781082e-02	-4.8090033564e-02	3.2970902733e-12	3.2621682295e-02	5.4212296209e-02
3.1193028542e+00	-4.3192127241e-02	-4.5161845807e-02	3.1071614293e-12	3.2426439104e-02	5.1064113670e-02
3.1517292933e+00	-4.3209507894e-02	-4.2342270646e-02	2.9240620601e-12	3.2228587602e-02	4.8026850533e-02
3.1839578809e+00	-4.3138524768e-02	-3.9629921397e-02	2.7477076268e-12	3.2149807995e-02	4.5966720883e-02
3.2161076889e+00	-4.2985671086e-02	-3.7013474336e-02	2.6278231186e-12	3.2335072714e-02	4.5799514420e-02
3.2484427616e+00	-4.2754753692e-02	-3.4471566165e-02	2.6162943947e-12	3.2517676278e-02	4.5572449271e-02
3.2809604379e+00	-4.2449830637e-02	-3.2005453273e-02	2.6001212082e-12	3.2697734881e-02	4.5265974162e-02
3.3136581728e+00	-4.2074964327e-02	-2.9616191319e-02	2.5794081127e-12	3.2875710916e-02	4.4884349771e-02
3.3465338837e+00	-4.1634204707e-02	-2.7304615514e-02	2.5544105105e-12	3.3052051947e-02	4.4431862035e-02
3.3795859357e+00	-4.1131575247e-02	-2.5071351032e-02	2.5253825339e-12	3.3227194714e-02	4.3912774174e-02
3.4128131304e+00	-4.0571060317e-02	-2.2916823289e-02	2.4925759884e-12	3.3401569466e-02	4.3331312769e-02
3.4462146998e+00	-3.9956593831e-02	-2.0841268079e-02	2.4562395730e-12	3.3575604247e-02	4.2691655272e-02
3.4797903041e+00	-3.9292049056e-02	-1.8844741540e-02	2.4166180017e-12	3.3749729727e-02	4.1997918782e-02
3.5135400338e+00	-3.8581229466e-02	-1.6927129948e-02	2.3739517971e-12	3.3924383039e-02	4.1254150026e-02
3.5474644169e+00	-3.7827860587e-02	-1.5088159377e-02	2.3284763756e-12	3.4100012783e-02	4.0464316313e-02
3.5815644296e+00	-3.7035582726e-02	-1.3327405191e-02	2.2804216294e-12	3.4277084166e-02	3.9632297544e-02
3.6158415138e+00	-3.6207944517e-02	-1.1644301354e-02	2.2300115708e-12	3.4456084321e-02	3.8761879102e-02
3.6502975981e+00	-3.5348397221e-02	-1.0038149594e-02	2.1774636865e-12	3.4637528965e-02	3.7856745536e-02
3.6849351271e+00	-3.4460289698e-02	-8.5081283647e-03	2.1229889526e-12	3.4821968686e-02	3.6920475051e-02
3.7197570958e+00	-3.3546864018e-02	-7.0533016720e-03	2.0667909414e-12	3.5009998002e-02	3.5956534606e-02
3.7547670938e+00	-3.2611251610e-02	-5.6726276849e-03	2.0090660013e-12	3.5202264208e-02	3.4968275738e-02
3.7899693580e+00	-3.1656469920e-02	-4.3649672001e-03	1.9500026652e-12	3.5399478844e-02	3.3958930844e-02
3.8253688368e+00	-3.0685419507e-02	-3.1290919268e-03	1.8897813716e-12	3.5602431360e-02	3.2931610021e-02
3.8609712682e+00	-2.9700881506e-02	-1.9636926021e-03	1.8285742157e-12	3.5812005425e-02	3.1889298329e-02
3.8967832736e+00	-2.8705515397e-02	-8.6738695213e-04	1.7665446478e-12	3.6029198833e-02	3.0834853406e-02
3.9328124725e+00	-2.7701857006e-02	1.6127248343e-04	1.7038469574e-12	3.6255148825e-02	2.9771003375e-02
3.9690676213e+00	-2.6692316646e-02	1.1237906641e-03	1.6406260646e-12	3.6494136075e-02	2.8712038913e-02
4.0055617574e+00	-2.5679094941e-02	2.0217927853e-03	1.6271581486e-12	3.6534143330e-02	2.7707441452e-02
4.0420959007e+00	-2.4670142288e-02	2.8522666597e-03	1.6322267623e-12	3.6279284107e-02	2.6691123143e-02
4.0783751848e+00	-2.3675743314e-02	3.6117702602e-03	1.5684870674e-12	3.6031769158e-02	2.5668635581e-02
4.1144069539e+00	-2.2697521309e-02	4.3043972082e-03	1.5050337034e-12	3.5794294299e-02	2.4658960704e-02
4.1502012482e+00	-2.1736796638e-02	4.9340968891e-03	1.4428577352e-12	3.5565537352e-02	2.3664035927e-02
4.1857667856e+00	-2.0794719376e-02	5.5045975003e-03	1.3820005409e-12	3.5344299745e-02	2.2685361298e-02
4.2211110853e+00	-1.9872284561e-02	6.0194245849e-03	1.3224906340e-12	3.5129529222e-02	2.1724250315e-02
4.2562406146e+00	-1.8970344671e-02	6.4819175763e-03	1.2643548385e-12	3.4920292879e-02	2.0781848114e-02
4.2911609074e+00	-1.8089621050e-02	6.8952438084e-03	1.2076174949e-12	3.4715755230e-02	1.9859145124e-02
4.3258766627e+00	-1.7230714415e-02	7.2624105113e-03	1.1522999034e-12	3.4515160392e-02	1.8956989503e-02
4.3603918231e+00	-1.6394114552e-02	7.5862752003e-03	1.0984200527e-12	3.4317817066e-02	1.8076098550e-02
4.3947096401e+00	-1.5580209283e-02	7.8695547658e-03	1.0459923687e-12	3.4123086417e-02	1.7217069180e-02
4.4288327265e+00	-1.4789292786e-02	8.1148335158e-03	9.9502768836e-13	3.3930371687e-02	1.6380387609e-02
4.4627630982e+00	-1.4021573309e-02	8.3245703612e-03	9.4553332170e-13	3.3739109036e-02	1.5566438305e-02
4.4965022073e+00	-1.3277180356e-02	8.5011052932e-03	8.9751308881e-13	3.3548759827e-02	1.4775512286e-02
4.5300509671e+00	-1.2556171381e-02	8.6466652788e-03	8.5096749267e-13	3.3358803442e-02	1.4007814830e-02
4.5634097705e+00	-1.1858538028e-02	8.7633696684e-03	8.0589381734e-13	3.3168731154e-02	1.3263472641e-02
4.5965785017e+00	-1.1184211950e-02	8.8532351970e-03	7.6228639869e-13	3.2978039677e-02	1.2542540540e-02
4.6295565414e+00	-1.0533070257e-02	8.9181806404e-03	7.2013669206e-13	3.2786225912e-02	1.1845007677e-02
4.6623427673e+00	-9.9049405965e-03	8.9600311815e-03	6.7943358574e-13	3.2592780788e-02	1.1170803363e-02
4.6949355481e+00	-9.2996059179e-03	8.9805225282e-03	6.4016349664e-13	3.2397183893e-02	1.0519802486e-02
4.7273327320e+00	-8.7168089205e-03	8.9813048202e-03	6.0231062710e-13	3.2198897337e-02	9.8918306007e-03
4.7595316293e+00	-8.1562562269e-03	8.9639463557e-03	5.6585710304e-13	3.2177583063e-02	9.5511645676e-03
4.7917092124e+00	-7.6146403205e-03	8.9297004057e-03	5.4597598873e-13	3.2362454714e-02	9.5148330964e-03
4.8240716671e+00	-7.0885609423e-03	8.8793520914e-03	5.4343523738e-13	3.2544649090e-02	9.4651158832e-03
4.8566163162e+00	-6.5782735368e-03	8.8137453552e-03	5.3992920119e-13	3.2724368509e-02	9.3990222178e-03
4.8893406847e+00	-6.0839905885e-03	8.7337244995e-03	5.3548731646e-13	3.2902073044e-02	9.3174394535e-03
4.9222427577e+00	-5.6058790776e-03	8.6401307822e-03	5.3016268905e-13	3.3078208064e-02	9.2212580437e-03
4.9553209658e+00	-5.1440626465e-03	8.5337995495e-03	5.2400804985e-13	3.3253209210e-02	9.1113632604e-03
4.9885741750e+00	-4.6986237260e-03	8.4155576518e-03	5.1707567049e-13	3.3427506118e-02	8.9886323627e-03
5.0220016811e+00	-4.2696056387e-03	8.2862211203e-03	5.0941712629e-13	3.3601527058e-02	8.8539320300e-03
5.0556032082e+00	-3.8570146649e-03	8.1465930816e-03	5.0108318568e-13	3.3775703237e-02	8.7081160729e-03
5.0893789114e+00	-3.4608220766e-03	7.9974618895e-03	4.9212368583e-13	3.3950473199e-02	8.5520233746e-03
5.1233293846e+00	-3.0809661395e-03	7.8395994575e-03	4.8258739089e-13	3.4126287830e-02	8.3864760522e-03
5.1574556724e+00	-2.7173540784e-03	7.6737597727e-03	4.7252194133e-13	3.4303615007e-02	8.2122778224e-03
5.1917592874e+00	-2.3698640126e-03	7.5006775802e-03	4.6197368138e-13	3.4482945849e-02	8.0302125417e-03
5.2262422333e+00	-2.0383468503e-03	7.3210672185e-03	4.5098763855e-13	3.4664800754e-02	7.8410429314e-03
5.2609070340e+00	-1.7226281498e-03	7.1356215953e-03	4.3960743482e-13	3.4849736424e-02	7.6455094423e-03
5.2957567705e+00	-1.4225099459e-03	6.9450112922e-03	4.2787518877e-13	3.5038354416e-02	7.4443292641e-03
5.3307951249e+00	-1.1377725380e-03	6.7498837813e-03	4.1583146186e-13	3.5231310917e-02	7.2381954669e-03
5.3660264358e+00	-8.6817624190e-04	6.5508627449e-03	4.0351520119e-13	3.5429328224e-02	7.0277762535e-03
5.4014557640e+00	-6.1346310692e-04	6.3485474831e-03	3.9096366903e-13	3.5633208655e-02	6.8137143123e-03
5.4370889727e+00	-3.7335859880e-04	6.1435123975e-03	3.7821238230e-13	3.5843851351e-02	6.5966262591e-03
5.4729328240e+00	-1.4757325092e-04	5.9363065367e-03	3.6529501985e-13	3.6062273394e-02	6.3771021528e-03
5.5089950974e+00	6.4195716195e-05	5.7274531840e-03	3.5224339183e-13	3.6289635066e-02	6.1557050729e-03
5.5452847325e+00	2.6226279741e-04	5.5174494753e-03	3.3908730459e-13	3.6533007893e-02	5.9376300090e-03
5.5818177404e+00	4.4698049986e-04	5.3067330204e-03	3.3999341948e-13	3.6495854271e-02	5.7285997494e-03
5.6183135947e+00	6.1736611839e-04	5.0974188731e-03	3.3733974614e-13	3.6241713623e-02	5.5167197105e-03
5.6545553083e+00	7.7312613421e-04	4.8911857917e-03	3.2407469821e-13	3.5995783512e-02	5.3045324742e-03
5.6905510918e+00	9.1510926207e-04	4.6883588471e-03	3.1092291863e-13	3.5759690076e-02	5.0950771376e-03
5.7263107819e+00	1.0441293884e-03	4.4892070125e-03	2.9803826169e-13	3.5532125584e-02	4.8887371300e-03
5.7618429074e+00	1.1609550108e-03	4.2939643890e-03	2.8542865476e-13	3.5311915045e-02	4.6858182164e-03
5.7971548225e+00	1.2663130493e-03	4.1028332507e-03	2.7309997855e-13	3.5098025572e-02	4.4865880394e-03
5.8322528481e+00	1.3608922003e-03	3.9159866034e-03	2.6105773894e-13	3.4889540133e-02	4.2912796849e-03
5.8671423882e+00	1.4453457800e-03	3.7335705294e-03	2.4930691022e-13	3.4685636163e-02	4.1000944782e-03
5.9018280244e+00	1.5202941636e-03	3.5557063457e-03	2.3785182787e-13	3.4485568092e-02	3.9132045362e-03
5.9363135925e+00	1.5863269004e-03	3.3824925966e-03	2.2669610493e-13	3.4288653499e-02	3.7307551069e-03
5.9706022460e+00	1.6440045693e-03	3.2140068949e-03	2.1584265124e-13	3.4094260124e-02	3.5528667266e-03
6.0046965061e+00	1.6938604204e-03	3.0503076341e-03	2.0529359473e-13	3.3901796784e-02	3.3796372015e-03
6.0385983029e+00	1.7364018455e-03	2.8914355738e-03	1.9505034921e-13	3.3710703891e-02	3.2111434554e-03
6.0723090068e+00	1.7721117056e-03	2.7374153178e-03	1.8511360674e-13	3.3520445856e-02	3.0474432306e-03
6.1058294526e+00	1.8014495395e-03	2.5882566915e-03	1.7548336691e-13	3.3330504268e-02	2.8885766742e-03
6.1391599569e+00	1.8248526745e-03	2.4439560249e-03	1.6615897345e-13	3.3140371554e-02	2.7345678138e-03
6.1723003284e+00	1.8427372550e-03	2.3044973511e-03	1.5713915585e-13	3.2949544831e-02	2.5854259313e-03
6.2052498733e+00	1.8554992002e-03	2.1698535264e-03	1.4842205659e-13	3.2757520457e-02	2.4411468436e-03
6.2380073937e+00	1.8635151041e-03	2.0399872769e-03	1.4000528417e-13	3.2563788137e-02	2.3017141007e-03
6.2705711819e+00	1.8671430841e-03	1.9148521780e-03	1.3188594881e-13	3.2367825110e-02	2.1671001015e-03
6.3029390070e+00	1.8667235877e-03	1.7943935715e-03	1.2406069588e-13	3.2169090444e-02	2.0372671392e-03
6.3351080974e+00	1.8625801613e-03	1.6785494233e-03	1.1652575368e-13	3.2205278381e-02	1.9844983967e-03
6.3673133758e+00	1.8549515364e-03	1.5664358442e-03	1.1343129403e-13	3.2389762868e-02	1.9766232254e-03
6.3997031387e+00	1.8440016518e-03	1.4575603906e-03	1.1287330779e-13	3.2571558864e-02	1.9657694623e-03
6.4322746975e+00	1.8299060058e-03	1.3519749608e-03	1.1211480249e-13	3.2750949465e-02	1.9515386742e-03
6.4650256470e+00	1.8128400575e-03	1.2497222887e-03	1.1116340110e-13	3.2928392213e-02	1.9341156285e-03
6.4979540392e+00	1.7929785408e-03	1.1508357163e-03	1.1003012850e-13	3.3104331033e-02	1.9136853117e-03
6.5310583702e+00	1.7704948765e-03	1.0553396421e-03	1.0872594284e-13	3.3279200183e-02	1.8904315425e-03
6.5643375704e+00	1.7455606444e-03	9.6324996361e-04	1.0726168838e-13	3.3453428741e-02	1.8645363891e-03
6.5977909992e+00	1.7183451076e-03	8.7457451332e-04	1.0564805809e-13	3.3627445387e-02	1.8361796471e-03
6.6314184445e+00	1.6890147860e-03	7.8931348596e-04	1.0389558501e-13	3.3801681978e-02	1.8055383706e-03
6.6652201265e+00	1.6577330741e-03	7.0745986164e-04	1.0201459397e-13	3.3976578652e-02	1.7727864500e-03
6.6991967052e+00	1.6246599007e-03	6.2899982026e-04	1.0001519251e-13	3.4152588297e-02	1.7380942379e-03
6.7333492935e+00	1.5899514254e-03	5.5391314974e-04	9.7907238429e-14	3.4330182139e-02	1.7016282133e-03
6.7676794756e+00	1.5537597694e-03	4.8217364615e-04	9.5700331278e-14	3.4509855148e-02	1.6635506867e-03
6.8021893308e+00	1.5162327783e-03	4.1374950718e-04	9.3403788617e-14	3.4692132565e-02	1.6240195366e-03
6.8368814633e+00	1.4775138137e-03	3.4860371797e-04	9.1026631761e-14	3.4877577215e-02	1.5831879796e-03
6.8717590405e+00	1.4377415702e-03	2.8669442947e-04	8.8577566822e-14	3.5066798299e-02	1.5412043690e-03
6.9068258388e+00	1.3970499160e-03	2.2797532866e-04	8.6064980642e-14	3.5260460924e-02	1.4982120196e-03
6.9420862998e+00	1.3555677543e-03	1.7239600220e-04	8.3496916516e-14	3.5459298339e-02	1.4543490551e-03
6.9775455981e+00	1.3134189032e-03	1.1990229210e-04	8.0881066215e-14	3.5664126208e-02	1.4097482770e-03
7.0132097243e+00	1.2707219899e-03	7.0436644396e-05	7.8224757207e-14	3.5875859885e-02	1.3645370512e-03
7.0490855842e+00	1.2275903578e-03	2.3938451393e-05	7.5534936626e-14	3.6095535824e-02	1.3188372091e-03
7.0851811200e+00	1.1841319825e-03	-1.9655612053e-05	7.2818152603e-14	3.6324338436e-02	1.2727649608e-03
7.1215054585e+00	1.1404493920e-03	-6.0411257683e-05	7.0080542011e-14	3.6572143548e-02	1.2278587705e-03
7.1580776020e+00	1.0966294183e-03	-9.8404751685e-05	7.1039539627e-14	3.6457777440e-02	1.1843674401e-03
7.1945353794e+00	1.0532077290e-03	-1.3335947012e-04	6.9717393150e-14	3.6204329070e-02	1.1401977081e-03
7.2307397085e+00	1.0104379123e-03	-1.6530019295e-04	6.6957017631e-14	3.5959952195e-02	1.0961665983e-03
7.2666996607e+00	9.6838499946e-04	-1.9440286570e-04	6.4231158317e-14	3.5725212808e-02	1.0527173984e-03
7.3024248735e+00	9.2710377291e-04	-2.2083521972e-04	6.1561156202e-14	3.5498816761e-02	1.0099258434e-03
7.3379236903e+00	8.8664187427e-04	-2.4475567073e-04	5.8948517272e-14	3.5279612144e-02	9.6785424886e-04
7.3732033024e+00	8.4704041148e-04	-2.6631410315e-04	5.6394454263e-14	3.5066584964e-02	9.2655714083e-04
7.4082698874e+00	8.0833448353e-04	-2.8565254986e-04	5.3900097745e-14	3.4858833524e-02	8.8608195216e-04
7.4431287209e+00	7.7055366192e-04	-3.0290576950e-04	5.1466463354e-14	3.4655547728e-02	8.4646959540e-04
7.4777842686e+00	7.3372243392e-04	-3.1820174246e-04	4.9094428832e-14	3.4455992471e-02	8.0775498648e-04
7.5122402611e+00	6.9786061163e-04	-3.3166210185e-04	4.6784728064e-14	3.4259493116e-02	7.6996752543e-04
7.5464997542e+00	6.6298371116e-04	-3.4340251180e-04	4.4537936072e-14	3.4065424525e-02	7.3313153795e-04
7.5805651787e+00	6.2910330365e-04	-3.5353300320e-04	4.2354476695e-14	3.3873200594e-02	6.9726668508e-04
7.6144383793e+00	5.9622734198e-04	-3.6215827446e-04	4.0234619595e-14	3.3682265849e-02	6.6238834038e-04
7.6481206452e+00	5.6436046455e-04	-3.6937796344e-04	3.8178487883e-14	3.3492087562e-02	6.2850794110e-04
7.6816127328e+00	5.3350427869e-04	-3.7528689546e-04	3.6186058904e-14	3.3302149507e-02	5.9563331374e-04
7.7149148823e+00	5.0365762444e-04	-3.7997531152e-04	3.4257177966e-14	3.3111945139e-02	5.6376897824e-04
7.7480268274e+00	4.7481682140e-04	-3.8352907964e-04	3.2391562250e-14	3.2920971766e-02	5.3291642974e-04
7.7809477992e+00	4.4697589920e-04	-3.8602989214e-04	3.0588808279e-14	3.2728725096e-02	5.0307440257e-04
