#t	x1	x2	abserr	h	yscale
1.2354565856e+00	-4.7059159605e-02	-4.0841246683e-01	2.4864339356e-11	2.3228174563e-02	4.3838385246e-01
1.2586847602e+00	-6.4460100023e-02	-3.9646936945e-01	2.6266887314e-11	2.3031246935e-02	4.2629272061e-01
1.2817160071e+00	-8.0765912696e-02	-3.8413101382e-01	2.5618699906e-11	2.2808173891e-02	4.1324714087e-01
1.3045241810e+00	-9.5984094986e-02	-3.7147834951e-01	2.4740300502e-11	2.2595559358e-02	3.9981154476e-01
1.3271197403e+00	-1.1015066126e-01	-3.5856865039e-01	2.3852698380e-11	2.2392232837e-02	3.8609705739e-01
1.3495119732e+00	-1.2330102641e-01	-3.4545497355e-01	2.2961614339e-11	2.2196549494e-02	3.7216043655e-01
1.3717085227e+00	-1.3546974762e-01	-3.3218686715e-01	2.2068603003e-11	2.2013760706e-02	3.5859659664e-01
1.3937222834e+00	-1.4669401624e-01	-3.1880654081e-01	2.1207378783e-11	2.1843382868e-02	3.4546394657e-01
1.4155656663e+00	-1.5700989142e-01	-3.0535250203e-01	2.0379957021e-11	2.1676850085e-02	3.3217894126e-01
1.4372425163e+00	-1.6644889745e-01	-2.9186497464e-01	1.9550696359e-11	2.1513152382e-02	3.1877854219e-01
1.4587556687e+00	-1.7504233725e-01	-2.7838163473e-01	1.8720987539e-11	2.1351469166e-02	3.0530559130e-01
1.4801071379e+00	-1.8282138802e-01	-2.6493767136e-01	1.7892707849e-11	2.1191037001e-02	2.9180031375e-01
1.5012981749e+00	-1.8981711988e-01	-2.5156590340e-01	1.7067668384e-11	2.1031130716e-02	2.7830032495e-01
1.5223293056e+00	-1.9606050090e-01	-2.3829688874e-01	1.6247598528e-11	2.0871048154e-02	2.6484075611e-01
1.5432003538e+00	-2.0158239325e-01	-2.2515902688e-01	1.5434139515e-11	2.0710096523e-02	2.5145437089e-01
1.5639104503e+00	-2.0641354342e-01	-2.1217865627e-01	1.4628842442e-11	2.0547579133e-02	2.3817167370e-01
1.5844580294e+00	-2.1058456865e-01	-1.9938014811e-01	1.3833165933e-11	2.0382782406e-02	2.2502101124e-01
1.6048408118e+00	-2.1412594183e-01	-1.8678599742e-01	1.3048475066e-11	2.0424232222e-02	2.2323308970e-01
1.6252650440e+00	-2.1709552137e-01	-1.7428956838e-01	1.2926874815e-11	2.0567196648e-02	2.2668761834e-01
1.6458322407e+00	-2.1951754486e-01	-1.6185126737e-01	1.3105712298e-11	2.0707312741e-02	2.2961026176e-01
1.6665395534e+00	-2.2139805528e-01	-1.4949591516e-01	1.3250495266e-11	2.0845031569e-02	2.3196028658e-01
1.6873845850e+00	-2.2274452275e-01	-1.3724763440e-01	1.3361184501e-11	2.0980909857e-02	2.3374440125e-01
1.7083654949e+00	-2.2356575289e-01	-1.2512972680e-01	1.3438257357e-11	2.1115484016e-02	2.3497086850e-01
1.7294809789e+00	-2.2387177945e-01	-1.1316463716e-01	1.3482269768e-11	2.1249278478e-02	2.3564932580e-01
1.7507302573e+00	-2.2367376205e-01	-1.0137392139e-01	1.3493848766e-11	2.1382813822e-02	2.3579067391e-01
1.7721130712e+00	-2.2298388776e-01	-8.9778218424e-02	1.3473684357e-11	2.1516615242e-02	2.3540697056e-01
1.7936296864e+00	-2.2181527619e-01	-7.8397225913e-02	1.3422523315e-11	2.1651221111e-02	2.3451132818e-01
1.8152809075e+00	-2.2018188699e-01	-6.7249679766e-02	1.3341161908e-11	2.1787192293e-02	2.3311781504e-01
1.8370680998e+00	-2.1809842951e-01	-5.6353337504e-02	1.3230438206e-11	2.1925122714e-02	2.3124135892e-01
1.8589932225e+00	-2.1558027367e-01	-4.5724965312e-02	1.3091225907e-11	2.2065651091e-02	2.2889765301e-01
1.8810588736e+00	-2.1264336166e-01	-3.5380328942e-02	1.2924425428e-11	2.2209475189e-02	2.2610306300e-01
1.9032683488e+00	-2.0930411952e-01	-2.5334188293e-02	1.2730956682e-11	2.2357368636e-02	2.2287453512e-01
1.9256257174e+00	-2.0557936797e-01	-1.5600295833e-02	1.2511749452e-11	2.2510201861e-02	2.1922950402e-01
1.9481359193e+00	-2.0148623125e-01	-6.1913988089e-03	1.2267733871e-11	2.2668968113e-02	2.1518579993e-01
1.9708048874e+00	-1.9704204275e-01	2.8807545501e-03	1.1999828349e-11	2.2834816848e-02	2.1076155377e-01
1.9936397043e+00	-1.9226424574e-01	1.1605404775e-02	1.1708925942e-11	2.3009096966e-02	2.0597509916e-01
2.0166488012e+00	-1.8717028667e-01	1.9972766564e-02	1.1395877334e-11	2.3193413934e-02	2.0084486920e-01
2.0398422152e+00	-1.8177749788e-01	2.7974009512e-02	1.1844430726e-11	2.3071960476e-02	1.9538928590e-01
2.0629141756e+00	-1.7618152588e-01	3.5500592817e-02	1.1749712405e-11	2.2848230683e-02	1.8952000913e-01
2.0857624063e+00	-1.7043691252e-01	4.2528712601e-02	1.1353855141e-11	2.2633741679e-02	1.8342127243e-01
2.1083961480e+00	-1.6457048764e-01	4.9074359897e-02	1.0949592946e-11	2.2428844739e-02	1.7718957872e-01
2.1308249927e+00	-1.5860675578e-01	5.5153758446e-02	1.0543551257e-11	2.2231874099e-02	1.7085205828e-01
2.1530568668e+00	-1.5256859133e-01	6.0782727581e-02	1.0136500465e-11	2.2045458893e-02	1.6458522403e-01
2.1751023257e+00	-1.4647622743e-01	6.5977706041e-02	9.7381870652e-12	2.1874253446e-02	1.5861200218e-01
2.1969765792e+00	-1.4034676784e-01	7.0755866420e-02	9.3611414008e-12	2.1707106915e-02	1.5256671168e-01
2.2186836861e+00	-1.3419876667e-01	7.5131607952e-02	8.9831819939e-12	2.1542953590e-02	1.4646510045e-01
2.2402266397e+00	-1.2804961564e-01	7.9119214859e-02	8.6048590418e-12	2.1380959976e-02	1.4032691796e-01
2.2616075997e+00	-1.2191556235e-01	8.2732911634e-02	8.2270326397e-12	2.1220353861e-02	1.3417072888e-01
2.2828279535e+00	-1.1581176425e-01	8.5986872943e-02	7.8505350350e-12	2.1060404278e-02	1.2801389705e-01
2.3038883578e+00	-1.0975233902e-01	8.8895226868e-02	7.4761618010e-12	2.0900405924e-02	1.2187264344e-01
2.3247887637e+00	-1.0375041190e-01	9.1472053767e-02	7.1046688166e-12	2.0739665243e-02	1.1576210011e-01
2.3455284290e+00	-9.7818160421e-02	9.3731382208e-02	6.7367707910e-12	2.0577487234e-02	1.0969636026e-01
2.3661059162e+00	-9.1966857460e-02	9.5687183057e-02	6.3731404261e-12	2.0413162468e-02	1.0368852501e-01
2.3865190787e+00	-8.6206912908e-02	9.7353362654e-02	6.0144081975e-12	2.0397769155e-02	1.0147107349e-01
2.4069168478e+00	-8.0505706285e-02	9.8753214703e-02	5.8773107793e-12	2.0541264551e-02	1.0308337420e-01
2.4274581124e+00	-7.4828911518e-02	9.9902982252e-02	5.9616241033e-12	2.0681881439e-02	1.0446393553e-01
2.4481399938e+00	-6.9187885582e-02	1.0080530028e-01	6.0304997253e-12	2.0819996403e-02	1.0558294820e-01
2.4689599902e+00	-6.3593693443e-02	1.0146345785e-01	6.0837951646e-12	2.0956170748e-02	1.0644332379e-01
2.4899161610e+00	-5.8057028980e-02	1.0188136212e-01	6.1217209398e-12	2.1090944029e-02	1.0704870924e-01
2.5110071050e+00	-5.2588198224e-02	1.0206348902e-01	6.1445244332e-12	2.1224842179e-02	1.0740338788e-01
2.5322319472e+00	-4.7197104483e-02	1.0201483613e-01	6.1524856898e-12	2.1358385906e-02	1.0751222812e-01
2.5535903331e+00	-4.1893235181e-02	1.0174087762e-01	6.1459143193e-12	2.1492098956e-02	1.0738063458e-01
2.5750824320e+00	-3.6685650463e-02	1.0124752061e-01	6.1251464278e-12	2.1626516563e-02	1.0701450119e-01
2.5967089486e+00	-3.1582973571e-02	1.0054106291e-01	6.0905410278e-12	2.1762194788e-02	1.0642016580e-01
2.6184711434e+00	-2.6593382909e-02	9.9628151592e-02	6.0424771191e-12	2.1899720626e-02	1.0560436612e-01
2.6403708640e+00	-2.1724605853e-02	9.8515742323e-02	5.9813502614e-12	2.2039723634e-02	1.0457419662e-01
2.6624105876e+00	-1.6983914274e-02	9.7211059036e-02	5.9075690267e-12	2.2182889625e-02	1.0333706610e-01
2.6845934773e+00	-1.2378121755e-02	9.5721553667e-02	5.8215515443e-12	2.2329976913e-02	1.0190065572e-01
2.7069234542e+00	-7.9135825581e-03	9.4054865581e-02	5.7237212099e-12	2.2481836457e-02	1.0027287701e-01
2.7294052906e+00	-3.5961923067e-03	9.2218780216e-02	5.6145024860e-12	2.2639436779e-02	9.8461829661e-02
2.7520447274e+00	5.6860951615e-04	9.0221186396e-02	5.4943154960e-12	2.2803895875e-02	9.6475758473e-02
2.7748486233e+00	4.5758352415e-03	8.8070031529e-02	5.3635700633e-12	2.2976522375e-02	9.4323008965e-02
2.7978251457e+00	8.4209427311e-03	8.5773273680e-02	5.2226582305e-12	2.3158869773e-02	9.2011980849e-02
2.8209840154e+00	1.2099826999e-02	8.3338829114e-02	5.3403791102e-12	2.3113175467e-02	8.9551078315e-02
2.8440971909e+00	1.5573826720e-02	8.0801345230e-02	5.3886265300e-12	2.2888749778e-02	8.6911613650e-02
2.8669859407e+00	1.8819383592e-02	7.8193621299e-02	5.2103323180e-12	2.2672315818e-02	8.4143763352e-02
2.8896582565e+00	2.1843583850e-02	7.5528221844e-02	5.0262202736e-12	2.2465788269e-02	8.1312603245e-02
2.9121240448e+00	2.4653861638e-02	7.2816464942e-02	4.8412089113e-12	2.2267479284e-02	7.8431090595e-02
2.9343915241e+00	2.7257460246e-02	7.0068911156e-02	4.6556790827e-12	2.2077383305e-02	7.5535862774e-02
2.9564689074e+00	2.9661631196e-02	6.7295237477e-02	4.4714685080e-12	2.1905314191e-02	7.2819396161e-02
2.9783742216e+00	3.1874547989e-02	6.4503037906e-02	4.2996669556e-12	2.1737522146e-02	7.0068855499e-02
3.0001117437e+00	3.3902788312e-02	6.1700870979e-02	4.1274148740e-12	2.1572884439e-02	6.7290921507e-02
3.0216846281e+00	3.5752870659e-02	5.8896764807e-02	3.9549239391e-12	2.1410553904e-02	6.4494698608e-02
3.0430951820e+00	3.7431285049e-02	5.6098221128e-02	3.7825879934e-12	2.1249749024e-02	6.1688754693e-02
3.0643449311e+00	3.8944498243e-02	5.3312240206e-02	3.6107896051e-12	2.1089732355e-02	5.8881105073e-02
3.0854346634e+00	4.0298955653e-02	5.0545344167e-02	3.4398944884e-12	2.0929795064e-02	5.6079239172e-02
3.1063644585e+00	4.1501081154e-02	4.7803598755e-02	3.2702507686e-12	2.0769242421e-02	5.3290145628e-02
3.1271337009e+00	4.2557275418e-02	4.5092633961e-02	3.1021877801e-12	2.0607380650e-02	5.0520335316e-02
3.1477410816e+00	4.3473913350e-02	4.2417663752e-02	2.9360157534e-12	2.0443503950e-02	4.7775862981e-02
3.1681845855e+00	4.4257341017e-02	3.9783505177e-02	2.7720256736e-12	2.0371059261e-02	4.6118597265e-02
3.1885556448e+00	4.4916647128e-02	3.7182634656e-02	2.6718699014e-12	2.0515104759e-02	4.6870910992e-02
3.2090707495e+00	4.5461742704e-02	3.4591932085e-02	2.7115816101e-12	2.0656244776e-02	4.7522392216e-02
3.2297269943e+00	4.5893773537e-02	3.2016593024e-02	2.7442991048e-12	2.0794776633e-02	4.8054419891e-02
3.2505217709e+00	4.6214184900e-02	2.9461692613e-02	2.7698972758e-12	2.0931266622e-02	4.8468252976e-02
3.2714530376e+00	4.6424708152e-02	2.6932138285e-02	2.7884689132e-12	2.1066257626e-02	4.8765498294e-02
3.2925192952e+00	4.6527338017e-02	2.4432661989e-02	2.8001237956e-12	2.1200277510e-02	4.8948057240e-02
3.3137195727e+00	4.6524310944e-02	2.1967813234e-02	2.8049870375e-12	2.1333847295e-02	4.9018102187e-02
3.3350534200e+00	4.6418084389e-02	1.9541952957e-02	2.8031974164e-12	2.1467489536e-02	4.8978054007e-02
3.3565209095e+00	4.6211316826e-02	1.7159248180e-02	2.7949060544e-12	2.1601736707e-02	4.8830560542e-02
3.3781226462e+00	4.5906848350e-02	1.4823667468e-02	2.7802748428e-12	2.1737140307e-02	4.8578475785e-02
3.3998597865e+00	4.5507681753e-02	1.2538977174e-02	2.7594750187e-12	2.1874280821e-02	4.8224839697e-02
3.4217340674e+00	4.5016963914e-02	1.0308738472e-02	2.7326856649e-12	2.2013779019e-02	4.7772858482e-02
3.4437478464e+00	4.4437967396e-02	8.1363051687e-03	2.7000920766e-12	2.2156309265e-02	4.7225885196e-02
3.4659041556e+00	4.3774072099e-02	6.0248222942e-03	2.6618842482e-12	2.2302615160e-02	4.6587400587e-02
3.4882067708e+00	4.3028746795e-02	3.9772254840e-03	2.6182549191e-12	2.2453528928e-02	4.5860993960e-02
3.5106602997e+00	4.2205530362e-02	1.9962411459e-03	2.5693977048e-12	2.2609995311e-02	4.5050343965e-02
3.5332702950e+00	4.1308012452e-02	8.4387445819e-05	2.5155046804e-12	2.2773102103e-02	4.4159199053e-02
3.5560433971e+00	4.0339813270e-02	-1.7560238807e-03	2.4567638373e-12	2.2944119249e-02	4.3191357387e-02
3.5789875164e+00	3.9304562031e-02	-3.5228848253e-03	2.3933556788e-12	2.3124550436e-02	4.2150645821e-02
3.6021120668e+00	3.8205873480e-02	-5.2142874726e-03	2.4075890376e-12	2.3154889160e-02	4.1040897558e-02
3.6252669560e+00	3.7055499792e-02	-6.8176662577e-03	2.4712025698e-12	2.2929727562e-02	3.9854442763e-02
3.6481966836e+00	3.5871959232e-02	-8.3163531073e-03	2.3909468490e-12	2.2711276513e-02	3.8598517592e-02
3.6709079601e+00	3.4661134024e-02	-9.7134813773e-03	2.3071020216e-12	2.2503056885e-02	3.7312480208e-02
3.6934110170e+00	3.3428252007e-02	-1.1012458529e-02	2.2228069163e-12	2.2303357464e-02	3.6002513941e-02
3.7157143744e+00	3.2178188890e-02	-1.2216601871e-02	2.1382493216e-12	2.2110638187e-02	3.4673761715e-02
3.7378250126e+00	3.0915499362e-02	-1.3329157261e-02	2.0535766604e-12	2.1936565160e-02	3.3429902909e-02
3.7597615778e+00	2.9643680563e-02	-1.4353901311e-02	1.9747884143e-12	2.1768078898e-02	3.2178471081e-02
3.7815296567e+00	2.8366618827e-02	-1.5293895921e-02	1.8962846852e-12	2.1602927535e-02	3.0913880253e-02
3.8031325842e+00	2.7088018948e-02	-1.6152116693e-02	1.8176458638e-12	2.1440233426e-02	2.9640206688e-02
3.8245728176e+00	2.5811344455e-02	-1.6931524832e-02	1.7390450872e-12	2.1279204666e-02	2.8361402701e-02
3.8458520223e+00	2.4539828212e-02	-1.7635070627e-02	1.6606578822e-12	2.1119097028e-02	2.7081168100e-02
3.8669711193e+00	2.3276483183e-02	-1.8265694558e-02	1.5826525023e-12	2.0959197476e-02	2.5802960760e-02
3.8879303168e+00	2.2024112473e-02	-1.8826327359e-02	1.5051891538e-12	2.0798809713e-02	2.4530008189e-02
3.9087291265e+00	2.0785318819e-02	-1.9319889362e-02	1.4284195793e-12	2.0637240793e-02	2.3265318198e-02
3.9293663673e+00	1.9562513646e-02	-1.9749289387e-02	1.3524868585e-12	2.0473788060e-02	2.2011688866e-02
3.9498401554e+00	1.8357925826e-02	-2.0117423373e-02	1.2775252502e-12	2.0344116181e-02	2.0958493676e-02
3.9701842715e+00	1.7171498612e-02	-2.0427679386e-02	1.2145165121e-12	2.0488731243e-02	2.1309441546e-02
3.9906730028e+00	1.5989264786e-02	-2.0685781678e-02	1.2332035709e-12	2.0630416769e-02	2.1616576072e-02
4.0113034196e+00	1.4813600779e-02	-2.0892226975e-02	1.2487235765e-12	2.0769386439e-02	2.1869159469e-02
4.0320728060e+00	1.3646834228e-02	-2.1047648987e-02	1.2609907372e-12	2.0906211738e-02	2.2067733845e-02
4.0529790177e+00	1.2491217009e-02	-2.1152813837e-02	1.2700458026e-12	2.1041439289e-02	2.2213005806e-02
4.0740204570e+00	1.1348921607e-02	-2.1208609594e-02	1.2759374918e-12	2.1175599047e-02	2.2305818318e-02
4.0951960561e+00	1.0222037887e-02	-2.1216036329e-02	1.2787215793e-12	2.1309212733e-02	2.2347139834e-02
4.1165052688e+00	9.1125702241e-03	-2.1176196591e-02	1.2784602697e-12	2.1442801953e-02	2.2338053972e-02
4.1379480708e+00	8.0224350022e-03	-2.1090286243e-02	1.2752214542e-12	2.1576896726e-02	2.2279749609e-02
4.1595249675e+00	6.9534584748e-03	-2.0959585567e-02	1.2690781104e-12	2.1712044288e-02	2.2173511350e-02
4.1812370118e+00	5.9073749901e-03	-2.0785450607e-02	1.2601075675e-12	2.1848818966e-02	2.2020710266e-02
4.2030858307e+00	4.8858255697e-03	-2.0569304656e-02	1.2483908518e-12	2.1987833226e-02	2.1822794869e-02
4.2250736640e+00	3.8903568442e-03	-2.0312629857e-02	1.2340120127e-12	2.2129750379e-02	2.1581282255e-02
4.2472034143e+00	2.9224203488e-03	-2.0016958836e-02	1.2170573133e-12	2.2275299951e-02	2.1297749340e-02
4.2694787143e+00	1.9833721716e-03	-1.9683866301e-02	1.1976144794e-12	2.2425296152e-02	2.0973824150e-02
4.2919040104e+00	1.0744729648e-03	-1.9314960516e-02	1.1757717760e-12	2.2580660919e-02	2.0611177071e-02
4.3144846714e+00	1.9688832304e-04	-1.8911874549e-02	1.1516170065e-12	2.2742452975e-02	2.0211511974e-02
4.3372271243e+00	-6.4831045928e-04	-1.8476257138e-02	1.1252363195e-12	2.2911905219e-02	1.9776557108e-02
4.3601390296e+00	-1.4601452342e-03	-1.8009762996e-02	1.0967127717e-12	2.3090473645e-02	1.9308055614e-02
4.3832295032e+00	-2.2377294235e-03	-1.7514042297e-02	1.0852917229e-12	2.3197086753e-02	1.8807755466e-02
4.4064265899e+00	-2.9776983323e-03	-1.6992629560e-02	1.1332248399e-12	2.2971148507e-02	1.8274683010e-02
4.4293977385e+00	-3.6696895729e-03	-1.6455567110e-02	1.0971217941e-12	2.2750607059e-02	1.7704908844e-02
4.4521483455e+00	-4.3150853335e-03	-1.5905607927e-02	1.0589408639e-12	2.2540633044e-02	1.7120827727e-02
4.4746889786e+00	-4.9154478850e-03	-1.5345166873e-02	1.0205362516e-12	2.2339490540e-02	1.6525388115e-02
4.4970284691e+00	-5.4722968732e-03	-1.4776495071e-02	9.8200030556e-13	2.2145593577e-02	1.5920964692e-02
4.5191740627e+00	-5.9871174819e-03	-1.4201695287e-02	9.4339920226e-13	2.1967991933e-02	1.5346103851e-02
4.5411420546e+00	-6.4615857594e-03	-1.3622455701e-02	9.0695137046e-13	2.1798756737e-02	1.4776727912e-02
4.5629408113e+00	-6.8971626350e-03	-1.3040503782e-02	8.7117153602e-13	2.1633062364e-02	1.4201117371e-02
4.5845738737e+00	-7.2952070093e-03	-1.2457548586e-02	8.3532275222e-13	2.1469977871e-02	1.3621023312e-02
4.6060438516e+00	-7.6570700360e-03	-1.1875189145e-02	7.9947638333e-13	2.1308700115e-02	1.3038267745e-02
4.6273525517e+00	-7.9840977243e-03	-1.1294918387e-02	7.6371291934e-13	2.1148477432e-02	1.2454558407e-02
4.6485010291e+00	-8.2776315595e-03	-1.0718128108e-02	7.2810972201e-13	2.0988592153e-02	1.1871491735e-02
4.6694896213e+00	-8.5390086049e-03	-1.0146113599e-02	6.9274051167e-13	2.0828345994e-02	1.1290558193e-02
4.6903179673e+00	-8.7695612562e-03	-9.5800780157e-03	6.5767521217e-13	2.0667046314e-02	1.0713147215e-02
4.7109850136e+00	-8.9706167643e-03	-9.0211365432e-03	6.2297977556e-13	2.0503993242e-02	1.0140551789e-02
4.7314890068e+00	-9.1434966266e-03	-8.4703204073e-03	5.8871616294e-13	2.0338466546e-02	9.5739727969e-03
4.7518274734e+00	-9.2895159250e-03	-7.9285807897e-03	5.5494232331e-13	2.0462339020e-02	9.6876993553e-03
4.7722898124e+00	-9.4115555914e-03	-7.3891216128e-03	5.6080305658e-13	2.0604563120e-02	9.8319236814e-03
4.7928943755e+00	-9.5099964924e-03	-6.8524596285e-03	5.6815027347e-13	2.0743988845e-02	9.9516471965e-03
4.8136383644e+00	-9.5851160809e-03	-6.3196615667e-03	5.7401500329e-13	2.0881167108e-02	1.0046694361e-02
4.8345195315e+00	-9.6372529162e-03	-5.7917606308e-03	5.7841150838e-13	2.1016648520e-02	1.0117374811e-02
4.8555361800e+00	-9.6668020178e-03	-5.2697541171e-03	5.8136136689e-13	2.1150965489e-02	1.0164061828e-02
4.8766871455e+00	-9.6742102893e-03	-4.7546019103e-03	5.8288944685e-13	2.1284640608e-02	1.0187186797e-02
4.8979717861e+00	-9.6599721447e-03	-4.2472251451e-03	5.8302358737e-13	2.1418194898e-02	1.0187234461e-02
