#t	x1	x2	abserr	h	yscale
7.2832610152e-01	6.6057722187e-01	-1.7224357435e-01	4.2086831269e-11	2.7657653982e-02	7.1049035412e-01
7.5598375550e-01	6.3543792069e-01	-1.9279567893e-01	4.0616610711e-11	2.7639994725e-02	6.8565274265e-01
7.8362375023e-01	6.1022991450e-01	-2.1179396196e-01	3.9135099744e-11	2.7622103192e-02	6.6061409510e-01
8.1124585342e-01	5.8501503602e-01	-2.2928109895e-01	3.7646046551e-11	2.7603917512e-02	6.3544316913e-01
8.3884977093e-01	5.5985169093e-01	-2.4530086493e-01	3.6153293412e-11	2.7585372033e-02	6.1020525216e-01
8.6643514296e-01	5.3479491980e-01	-2.5989797794e-01	3.4660479007e-11	2.7566396294e-02	5.8496214471e-01
8.9400153926e-01	5.0989646409e-01	-2.7311794913e-01	3.3171040599e-11	2.7546914026e-02	5.5977221800e-01
9.2154845328e-01	4.8520483580e-01	-2.8500693967e-01	3.1688220126e-11	2.7526841582e-02	5.3469047624e-01
9.4907529486e-01	4.6076539076e-01	-2.9561162437e-01	3.0215065116e-11	2.7506086601e-02	5.0976862227e-01
9.7658138147e-01	4.3662040508e-01	-3.0497906218e-01	2.8754434973e-11	2.7484546019e-02	4.8505512770e-01
1.0040659275e+00	4.1280915472e-01	-3.1315657353e-01	2.7309004130e-11	2.7462103916e-02	4.6059530594e-01
1.0315280314e+00	3.8936799776e-01	-3.2019162474e-01	2.5881266706e-11	2.7438628875e-02	4.3643138886e-01
1.0589666603e+00	3.6633045939e-01	-3.2613171932e-01	2.4473542315e-11	2.7413970535e-02	4.1260260626e-01
1.0863806308e+00	3.4372731943e-01	-3.3102429652e-01	2.3087979654e-11	2.7387955632e-02	3.8914526802e-01
1.1137685864e+00	3.2158670222e-01	-3.3491663712e-01	2.1726563454e-11	2.7360382628e-02	3.6609284907e-01
1.1411289691e+00	2.9993416912e-01	-3.3785577672e-01	2.0391118461e-11	2.7539934248e-02	3.5680601140e-01
1.1686689033e+00	2.7863314154e-01	-3.3990059985e-01	1.9830880410e-11	2.7916089836e-02	3.5940812383e-01
1.1965849932e+00	2.5756830864e-01	-3.4108345639e-01	1.9919662252e-11	2.8300784949e-02	3.6123422720e-01
1.2248857781e+00	2.3677504773e-01	-3.4141496850e-01	2.0798202247e-11	2.8458800092e-02	3.6216274106e-01
1.2533445782e+00	2.1645432633e-01	-3.4091498611e-01	2.1576870916e-11	2.8406072772e-02	3.6203367416e-01
1.2817506510e+00	1.9677578528e-01	-3.3962977387e-01	2.1507762073e-11	2.8353818021e-02	3.6089796903e-01
1.3101044690e+00	1.7774928554e-01	-3.3760997873e-01	2.1381147101e-11	2.8304697275e-02	3.5896597697e-01
1.3384091663e+00	1.5938068620e-01	-3.3490459876e-01	2.1211932800e-11	2.8258317789e-02	3.5629247308e-01
1.3666674841e+00	1.4167415961e-01	-3.3156104698e-01	2.1003094231e-11	2.8214309794e-02	3.5292820110e-01
1.3948817938e+00	1.2463227093e-01	-3.2762519706e-01	2.0757376482e-11	2.8172356619e-02	3.4892223718e-01
1.4230541505e+00	1.0825603545e-01	-3.2314141658e-01	2.0477453523e-11	2.8132185097e-02	3.4432205883e-01
1.4511863356e+00	9.2544981652e-02	-3.1815259227e-01	2.0165928077e-11	2.8093557274e-02	3.3917357275e-01
1.4792798928e+00	7.7497218532e-02	-3.1270014979e-01	1.9825327865e-11	2.8056264042e-02	3.3352113583e-01
1.5073361569e+00	6.3109505736e-02	-3.0682406979e-01	1.9458104968e-11	2.8020119624e-02	3.2740757217e-01
1.5353562765e+00	4.9377325631e-02	-3.0056290175e-01	1.9066631341e-11	2.7984957839e-02	3.2087418732e-01
1.5633412343e+00	3.6294956043e-02	-2.9395377642e-01	1.8653201147e-11	2.7950628118e-02	3.1396078146e-01
1.5912918625e+00	2.3855543526e-02	-2.8703241778e-01	1.8220027199e-11	2.7916992875e-02	3.0670566136e-01
1.6192088553e+00	1.2051176233e-02	-2.7983315505e-01	1.7769241755e-11	2.7883924949e-02	2.9914565276e-01
1.6470927803e+00	8.7295617305e-04	-2.7238893512e-01	1.7302895739e-11	2.7851305541e-02	2.9131611299e-01
1.6749440858e+00	-9.6889295626e-03	-2.6473133574e-01	1.6822959313e-11	2.7819022231e-02	2.8325094446e-01
1.7027631081e+00	-1.9645138795e-02	-2.5689057970e-01	1.6331320662e-11	2.7786967648e-02	2.7498260907e-01
1.7305500757e+00	-2.9007105868e-02	-2.4889555011e-01	1.5829788451e-11	2.7755037601e-02	2.6654214405e-01
1.7583051133e+00	-3.7786974805e-02	-2.4077380695e-01	1.5320090310e-11	2.7723130002e-02	2.5795917873e-01
1.7860282433e+00	-4.5997534393e-02	-2.3255160481e-01	1.4803875358e-11	2.7691143212e-02	2.4926195309e-01
1.8137193865e+00	-5.3652155134e-02	-2.2425391208e-01	1.4282712989e-11	2.7666642385e-02	2.4081083076e-01
1.8413860289e+00	-6.0766627275e-02	-2.1590211028e-01	1.3777269306e-11	2.7649059411e-02	2.3257880056e-01
1.8690350883e+00	-6.7356527473e-02	-2.0751644616e-01	1.3285652417e-11	2.7631294261e-02	2.2427180068e-01
1.8966663826e+00	-7.3435864380e-02	-1.9911809698e-01	1.2790891541e-11	2.7613267144e-02	2.1590917705e-01
1.9242796497e+00	-7.9019035134e-02	-1.9072709456e-01	1.2294252657e-11	2.7594914214e-02	2.0751326124e-01
1.9518745639e+00	-8.4120777260e-02	-1.8236233946e-01	1.1796980973e-11	2.7576167844e-02	1.9910522594e-01
1.9794507318e+00	-8.8756117729e-02	-1.7404162205e-01	1.1300256016e-11	2.7556954840e-02	1.9070509204e-01
2.0070076866e+00	-9.2940324077e-02	-1.6578164526e-01	1.0805190580e-11	2.7537195439e-02	1.8233174821e-01
2.0345448821e+00	-9.6688857846e-02	-1.5759804832e-01	1.0312832254e-11	2.7516802011e-02	1.7400297235e-01
2.0620616841e+00	-1.0001733030e-01	-1.4950543168e-01	9.8241653933e-12	2.7495677165e-02	1.6573545426e-01
2.0895573612e+00	-1.0294146039e-01	-1.4151738304e-01	9.3401117975e-12	2.7473711904e-02	1.5754481937e-01
2.1170310731e+00	-1.0547703509e-01	-1.3364650420e-01	8.8615327015e-12	2.7450783096e-02	1.4944565374e-01
2.1444818562e+00	-1.0763987196e-01	-1.2590443901e-01	8.3892300479e-12	2.7426750562e-02	1.4145152999e-01
2.1719086068e+00	-1.0944578419e-01	-1.1830190199e-01	7.9239483167e-12	2.7401453359e-02	1.3357503425e-01
2.1993100602e+00	-1.1091054792e-01	-1.1084870794e-01	7.4663763581e-12	2.7374705054e-02	1.2582779397e-01
2.2266847652e+00	-1.1204987211e-01	-1.0355380228e-01	7.0171486695e-12	2.7349148464e-02	1.1828234651e-01
2.2540339137e+00	-1.1287944207e-01	-9.6424555170e-02	6.5803189729e-12	2.7722713645e-02	1.1925979270e-01
2.2817566273e+00	-1.1342040621e-01	-8.9367480457e-02	6.6220232249e-12	2.8101729211e-02	1.2002305590e-01
2.3098583565e+00	-1.1367594539e-01	-8.2395113232e-02	6.6481383946e-12	2.8485392130e-02	1.2048508630e-01
2.3383437487e+00	-1.1364993795e-01	-7.5520161671e-02	7.1885853324e-12	2.8434177721e-02	1.2064886519e-01
2.3667779264e+00	-1.1335361633e-01	-6.8856662338e-02	7.1782459173e-12	2.8380154483e-02	1.2041378098e-01
2.3951580809e+00	-1.1280410456e-01	-6.2409081259e-02	7.1437477414e-12	2.8329466936e-02	1.1990348353e-01
2.4234875478e+00	-1.1201799724e-01	-5.6179669627e-02	7.0945099120e-12	2.8281734415e-02	1.1913737792e-01
2.4517692822e+00	-1.1101135154e-01	-5.0170097380e-02	7.0315998242e-12	2.8236555463e-02	1.1813266037e-01
2.4800058377e+00	-1.0979970500e-01	-4.4381490379e-02	6.9559435697e-12	2.8193587414e-02	1.1690595111e-01
2.5081994251e+00	-1.0839808830e-01	-3.8814448347e-02	6.8684437238e-12	2.8152535849e-02	1.1547333211e-01
2.5363519609e+00	-1.0682103498e-01	-3.3469064943e-02	6.7699789151e-12	2.8113145893e-02	1.1385035783e-01
2.5644651068e+00	-1.0508258880e-01	-2.8344949450e-02	6.6614042422e-12	2.8075194235e-02	1.1205206331e-01
2.5925403011e+00	-1.0319630972e-01	-2.3441249778e-02	6.5435490211e-12	2.8038483776e-02	1.1009297032e-01
2.6205787848e+00	-1.0117527877e-01	-1.8756676135e-02	6.4172167738e-12	2.8002838901e-02	1.0798709261e-01
2.6485816237e+00	-9.9032102477e-02	-1.4289525158e-02	6.2831851071e-12	2.7968101303e-02	1.0574794043e-01
2.6765497250e+00	-9.6778916821e-02	-1.0037704283e-02	6.1422045841e-12	2.7934127140e-02	1.0338852461e-01
2.7044838522e+00	-9.4427391268e-02	-5.9987560746e-03	5.9949990955e-12	2.7900784198e-02	1.0092136071e-01
2.7323846364e+00	-9.1988732787e-02	-2.1698824113e-03	5.8422655339e-12	2.7867949615e-02	9.8358473075e-02
2.7602525860e+00	-8.9473690120e-02	1.4520315988e-03	5.6846735777e-12	2.7835508074e-02	9.5711399205e-02
2.7880880941e+00	-8.6892558306e-02	4.8703941099e-03	5.5228663484e-12	2.7803349608e-02	9.2991194402e-02
2.8158914437e+00	-8.4255183616e-02	8.0888834358e-03	5.3574593511e-12	2.7771368716e-02	9.0208436718e-02
2.8436628124e+00	-8.1570968802e-02	1.1111425561e-02	5.1890419307e-12	2.7739462310e-02	8.7373232495e-02
2.8714022747e+00	-7.8848878832e-02	1.3942172164e-02	5.0181764699e-12	2.7707528750e-02	8.4495222138e-02
2.8991098035e+00	-7.6097447016e-02	1.6585479312e-02	4.8453992542e-12	2.7675592600e-02	8.1585448032e-02
2.9267853961e+00	-7.3324768886e-02	1.9045897625e-02	4.6713274716e-12	2.7658070102e-02	7.8859221769e-02
2.9544434662e+00	-7.0537055107e-02	2.1329291745e-02	4.5083134231e-12	2.7640415613e-02	7.6105323015e-02
2.9820838818e+00	-6.7741554710e-02	2.3440254548e-02	4.3440371052e-12	2.7622530317e-02	7.3328943610e-02
3.0097064121e+00	-6.4945134101e-02	2.5383515702e-02	4.1789140357e-12	2.7604352337e-02	7.0537718061e-02
3.0373107644e+00	-6.2154279477e-02	2.7163927225e-02	4.0133707984e-12	2.7585816129e-02	6.7738896052e-02
3.0648965806e+00	-5.9375103672e-02	2.8786446120e-02	3.8478113746e-12	2.7566851478e-02	6.4939340433e-02
3.0924634320e+00	-5.6613353453e-02	3.0256117738e-02	3.6826176777e-12	2.7547382125e-02	6.2145533600e-02
3.1200108142e+00	-5.3874417261e-02	3.1578059881e-02	3.5181495866e-12	2.7527324704e-02	5.9363584330e-02
3.1475381389e+00	-5.1163333312e-02	3.2757447663e-02	3.3547456645e-12	2.7506587051e-02	5.6599235136e-02
3.1750447259e+00	-4.8484798073e-02	3.3799499134e-02	3.1927235126e-12	2.7485066341e-02	5.3857869973e-02
3.2025297923e+00	-4.5843175078e-02	3.4709461654e-02	3.0323801396e-12	2.7462647070e-02	5.1144522358e-02
3.2299924393e+00	-4.3242504043e-02	3.5492599057e-02	2.8739926944e-12	2.7439198169e-02	4.8463883866e-02
3.2574316375e+00	-4.0686510286e-02	3.6154179579e-02	2.7178188417e-12	2.7414569776e-02	4.5820312908e-02
3.2848462073e+00	-3.8178614431e-02	3.6699464588e-02	2.5640973215e-12	2.7388589221e-02	4.3217843860e-02
3.3122347965e+00	-3.5721942364e-02	3.7133698112e-02	2.4130486456e-12	2.7361055752e-02	4.0660196476e-02
3.3395958522e+00	-3.3319335484e-02	3.7462097208e-02	2.2648756443e-12	2.7531084810e-02	3.9562541289e-02
3.3671269371e+00	-3.0956454588e-02	3.7691147954e-02	2.1989409760e-12	2.7907111966e-02	3.9852803481e-02
3.3950340490e+00	-2.8619669029e-02	3.7824580382e-02	2.2089749926e-12	2.8291530422e-02	4.0057697607e-02
3.4233255794e+00	-2.6312914096e-02	3.7863567307e-02	2.3022140889e-12	2.8460010850e-02	4.0163010714e-02
3.4517855903e+00	-2.4057651312e-02	3.7810251791e-02	2.3929835031e-12	2.8407352448e-02	4.0151858179e-02
3.4801929427e+00	-2.1873571732e-02	3.7669718133e-02	2.3855108549e-12	2.8355018784e-02	4.0028079041e-02
3.5085479615e+00	-1.9761786599e-02	3.7447587332e-02	2.3715854303e-12	2.8305828090e-02	3.9815837335e-02
3.5368537896e+00	-1.7722950286e-02	3.7149297579e-02	2.3529272714e-12	2.8259388089e-02	3.9521225308e-02
3.5651131777e+00	-1.5757529813e-02	3.6780111137e-02	2.3298673675e-12	2.8215327752e-02	3.9149875048e-02
3.5933285055e+00	-1.3865813805e-02	3.6345119454e-02	2.3027103903e-12	2.8173329272e-02	3.8707233420e-02
3.6215018347e+00	-1.2047918850e-02	3.5849246872e-02	2.2717531537e-12	2.8133118360e-02	3.8198569903e-02
3.6496349531e+00	-1.0303796489e-02	3.5297253453e-02	2.2372843384e-12	2.8094456495e-02	3.7628979693e-02
3.6777294096e+00	-8.6332406419e-03	3.4693737171e-02	2.1995845754e-12	2.8057133886e-02	3.7003386089e-02
3.7057865435e+00	-7.0358954057e-03	3.4043135710e-02	2.1589259884e-12	2.8020964226e-02	3.6326542343e-02
3.7338075077e+00	-5.5112630342e-03	3.3349728004e-02	2.1155718144e-12	2.7985780960e-02	3.5603033266e-02
3.7617932886e+00	-4.0587120018e-03	3.2617635611e-02	2.0697767126e-12	2.7951433156e-02	3.4837276694e-02
3.7897447218e+00	-2.6774851327e-03	3.1850824050e-02	2.0217863127e-12	2.7917782893e-02	3.4033524801e-02
3.8176625047e+00	-1.3667076847e-03	3.1053104128e-02	1.9718372192e-12	2.7884702941e-02	3.3195865485e-02
3.8455472076e+00	-1.2539535481e-04	3.0228133310e-02	1.9201571901e-12	2.7852074222e-02	3.2328223771e-02
3.8733992819e+00	1.0475378060e-03	2.9379417189e-02	1.8669648628e-12	2.7819784274e-02	3.1434363277e-02
3.9012190661e+00	2.1532716343e-03	2.8510311054e-02	1.8124699476e-12	2.7787725436e-02	3.0517887840e-02
3.9290067916e+00	3.1930722544e-03	2.7624021581e-02	1.7568731164e-12	2.7755793631e-02	2.9582243241e-02
3.9567625852e+00	4.1682846752e-03	2.6723608660e-02	1.7003662553e-12	2.7723886674e-02	2.8630719101e-02
3.9844864719e+00	5.0803255765e-03	2.5811987366e-02	1.6431324385e-12	2.7691902929e-02	2.7666450891e-02
4.0121783748e+00	5.9306763139e-03	2.4891930081e-02	1.5853459120e-12	2.7667057597e-02	2.6727747390e-02
4.0398454324e+00	6.7210775027e-03	2.3965823119e-02	1.5292034552e-12	2.7649477710e-02	2.5815022777e-02
4.0674949101e+00	7.4532667380e-03	2.3035903577e-02	1.4746924377e-12	2.7631718099e-02	2.4893943158e-02
4.0951266282e+00	8.1287965209e-03	2.2104523054e-02	1.4198295452e-12	2.7613697813e-02	2.3966634550e-02
4.1227403260e+00	8.7492625427e-03	2.1173906113e-02	1.3647549245e-12	2.7595353431e-02	2.3035576575e-02
4.1503356795e+00	9.3162983897e-03	2.0246151790e-02	1.3096069936e-12	2.7576617216e-02	2.2103120382e-02
4.1779122967e+00	9.8315698734e-03	1.9323235953e-02	1.2545166713e-12	2.7557416157e-02	2.1171489303e-02
4.2054697128e+00	1.0296769611e-02	1.8407013805e-02	1.1996075441e-12	2.7537670693e-02	2.0242781069e-02
4.2330073835e+00	1.0713611857e-02	1.7499222520e-02	1.1449959760e-12	2.7517293362e-02	1.9318970162e-02
4.2605246769e+00	1.1083827579e-02	1.6601484007e-02	1.0907912838e-12	2.7496187051e-02	1.8401910332e-02
4.2880208639e+00	1.1409159801e-02	1.5715307783e-02	1.0370958658e-12	2.7474243059e-02	1.7493337226e-02
4.3154951070e+00	1.1691359186e-02	1.4842093963e-02	9.8400538202e-13	2.7451338665e-02	1.6594871154e-02
4.3429464457e+00	1.1932179889e-02	1.3983136342e-02	9.3160894203e-13	2.7427334071e-02	1.5708019969e-02
4.3703737797e+00	1.2133375667e-02	1.3139625581e-02	8.7998925685e-13	2.7402068814e-02	1.4834182042e-02
4.3977758485e+00	1.2296696251e-02	1.2312652483e-02	8.2922282564e-13	2.7375357306e-02	1.3974649356e-02
4.4251512058e+00	1.2423883998e-02	1.1503211347e-02	7.7938020148e-13	2.7346982761e-02	1.3130610678e-02
4.4524981886e+00	1.2516670821e-02	1.0712203436e-02	7.3052610460e-13	2.7713808598e-02	1.3223827465e-02
4.4802119972e+00	1.2577417003e-02	9.9293600490e-03	7.3430892992e-13	2.8092647759e-02	1.3309096233e-02
4.5083046450e+00	1.2606499984e-02	9.1558792558e-03	7.3635407628e-13	2.8483045227e-02	1.3361120368e-02
4.5367876902e+00	1.2604343933e-02	8.3929879719e-03	7.9672538606e-13	2.8435444495e-02	1.3380246606e-02
4.5652231347e+00	1.2572166132e-02	7.6534377853e-03	7.9613906285e-13	2.8381388038e-02	1.3355016737e-02
4.5936045227e+00	1.2511865071e-02	6.9378251940e-03	7.9236024599e-13	2.8330626060e-02	1.3299117785e-02
4.6219351488e+00	1.2425282572e-02	6.2464027490e-03	7.8693678996e-13	2.8282828824e-02	1.3214802246e-02
4.6502179776e+00	1.2314200777e-02	5.5793571072e-03	7.7999453802e-13	2.8237593856e-02	1.3103980140e-02
4.6784555715e+00	1.2180344157e-02	4.9368145296e-03	7.7163633613e-13	2.8194577179e-02	1.2968496111e-02
4.7066501486e+00	1.2025380948e-02	4.3188428791e-03	7.6196231413e-13	2.8153483497e-02	1.2810135060e-02
4.7348036321e+00	1.1850924226e-02	3.7254538371e-03	7.5107000386e-13	2.8114057048e-02	1.2630623368e-02
4.7629176892e+00	1.1658532735e-02	3.1566053100e-03	7.3905429509e-13	2.8076073834e-02	1.2431629790e-02
4.7909937630e+00	1.1449711550e-02	2.6122039760e-03	7.2600721415e-13	2.8039336289e-02	1.2214766142e-02
4.8190330993e+00	1.1225912620e-02	2.0921079079e-03	7.1201798090e-13	2.8003668125e-02	1.1981587890e-02
4.8470367674e+00	1.0988535260e-02	1.5961292526e-03	6.9717284851e-13	2.7968910854e-02	1.1733594646e-02
4.8750056783e+00	1.0738926591e-02	1.1240369278e-03	6.8155516079e-13	2.7934920251e-02	1.1472230633e-02
4.9029405985e+00	1.0478381987e-02	6.7555932354e-04	6.6524524758e-13	2.7901563946e-02	1.1198885127e-02
4.9308421625e+00	1.0208145517e-02	2.5038698369e-04	6.4832049751e-13	2.7868718705e-02	1.0914892927e-02
4.9587108812e+00	9.9294104248e-03	-1.5182473785e-04	6.3085521912e-13	2.7836269134e-02	1.0621534819e-02
4.9865471503e+00	9.6433196226e-03	-5.3145307255e-04	6.1292080351e-13	2.7804105259e-02	1.0320038106e-02
5.0143512556e+00	9.3509662404e-03	-8.8890527397e-04	5.9458561241e-13	2.7772121328e-02	1.0011577151e-02
5.0421233769e+00	9.0533942088e-03	-1.2246161186e-03	5.7591503997e-13	2.7740214346e-02	9.6972739823e-03
5.0698635913e+00	8.7515988906e-03	-1.5390454710e-03	5.5697154886e-13	2.7708282575e-02	9.3781989465e-03
5.0975718738e+00	8.4465277611e-03	-1.8326759165e-03	5.3781466724e-13	2.7676224357e-02	9.0553714052e-03
5.1252480982e+00	8.1390811358e-03	-2.1060104704e-03	5.1850104236e-13	2.7658484552e-02	8.7527551154e-03
5.1529065827e+00	7.8299499963e-03	-2.3596987631e-03	5.0040567883e-13	2.7640834201e-02	8.4474087257e-03
5.1805474169e+00	7.5199368531e-03	-2.5942520129e-03	4.8218997968e-13	2.7622955009e-02	8.1395535492e-03
5.2081703720e+00	7.2098041964e-03	-2.8101944072e-03	4.6387927810e-13	2.7604784645e-02	7.8300324543e-03
5.2357751566e+00	6.9002723386e-03	-3.0080637441e-03	4.4552088999e-13	2.7586257701e-02	7.5196504477e-03
5.2633614143e+00	6.5920201672e-03	-3.1884095089e-03	4.2715968745e-13	2.7567303986e-02	7.2091696319e-03
5.2909287183e+00	6.2856859539e-03	-3.3517910270e-03	4.0883806686e-13	2.7547847491e-02	6.8993098970e-03
5.3184765658e+00	5.9818682095e-03	-3.4987756993e-03	3.9059600864e-13	2.7527804970e-02	6.5907496834e-03
5.3460043707e+00	5.6811265837e-03	-3.6299373218e-03	3.7247111143e-13	2.7507084461e-02	6.2841267896e-03
5.3735114552e+00	5.3839828035e-03	-3.7458544878e-03	3.5449864432e-13	2.7485583507e-02	5.9800392303e-03
5.4009970387e+00	5.0909216486e-03	-3.8471090767e-03	3.3671161157e-13	2.7463186831e-02	5.6790461357e-03
5.4284602255e+00	4.8023919639e-03	-3.9342848270e-03	3.1914079119e-13	2.7439763817e-02	5.3816686886e-03
5.4558999894e+00	4.5188077015e-03	-4.0079659960e-03	3.0181480842e-13	2.7415165148e-02	5.0883911029e-03
5.4833151545e+00	4.2405489961e-03	-4.0687361079e-03	2.8476019660e-13	2.7389218667e-02	4.7996616319e-03
5.5107043732e+00	3.9679632704e-03	-4.1171767901e-03	2.6800145649e-13	2.7361724279e-02	4.5158936098e-03
5.5380660975e+00	3.7013663703e-03	-4.1538667029e-03	2.5156111404e-13	2.7522283343e-02	4.3866800444e-03
5.5655883808e+00	3.4392572254e-03	-4.1795201029e-03	2.4382867314e-13	2.7898183659e-02	4.4190566088e-03
5.5934865645e+00	3.1800311581e-03	-4.1945665495e-03	2.4496219407e-13	2.8282328234e-02	4.4420420175e-03
5.6217688927e+00	2.9241259074e-03	-4.1991355333e-03	2.5484095101e-13	2.8461217253e-02	4.4539796744e-03
5.6502301099e+00	2.6738303503e-03	-4.1934584598e-03	2.6539350838e-13	2.8408627466e-02	4.4530918713e-03
5.6786387374e+00	2.4314251769e-03	-4.1780938641e-03	2.6458596074e-13	2.8356214987e-02	4.4396045947e-03
5.7069949524e+00	2.1970355787e-03	-4.1536655826e-03	2.6305446510e-13	2.8306954486e-02	4.4162897761e-03
5.7353019069e+00	1.9707346328e-03	-4.1207771855e-03	2.6099717261e-13	2.8260454189e-02	4.3838250010e-03
5.7635623611e+00	1.7525746064e-03	-4.0800127172e-03	2.5845092062e-13	2.8216341536e-02	4.3428353769e-03
5.7917787026e+00	1.5425879677e-03	-4.0319372673e-03	2.5544950501e-13	2.8174297722e-02	4.2939254356e-03
5.8199530003e+00	1.3407880876e-03	-3.9770973845e-03	2.5202586641e-13	2.8134047610e-02	4.2376800299e-03
5.8480870479e+00	1.1471700130e-03	-3.9160213919e-03	2.4821205314e-13	2.8095351735e-02	4.1746646763e-03
5.8761823997e+00	9.6171129243e-04	-3.8492196324e-03	2.4403919782e-13	2.8057999756e-02	4.1054258204e-03
5.9042403994e+00	7.8437283740e-04	-3.7771846678e-03	2.3953750365e-13	2.8021804891e-02	4.0304910469e-03
5.9322622043e+00	6.1509980765e-04	-3.7003914505e-03	2.3473618755e-13	2.7986600181e-02	3.9503692558e-03
5.9602488045e+00	4.5382250543e-04	-3.6192974763e-03	2.2966351699e-13	2.7952234318e-02	3.8655508258e-03
5.9882010388e+00	3.0045727719e-04	-3.5343429327e-03	2.2434675240e-13	2.7918569149e-02	3.7765077595e-03
6.0161196080e+00	1.5490740986e-04	-3.4459508454e-03	2.1881216035e-13	2.7885477187e-02	3.6836938379e-03
6.0440050852e+00	1.7064019279e-05	-3.3545272314e-03	2.1308502447e-13	2.7852839105e-02	3.5875447749e-03
6.0718579243e+00	-1.1319307151e-04	-3.2604612606e-03	2.0718961017e-13	2.7820542364e-02	3.4884783802e-03
6.0996784666e+00	-2.3599447218e-04	-3.1641254297e-03	2.0114919562e-13	2.7788479340e-02	3.3868947403e-03
6.1274669460e+00	-3.5148038200e-04	-3.0658757491e-03	1.9498606873e-13	2.7756545759e-02	3.2831764080e-03
6.1552234917e+00	-4.5979976711e-04	-2.9660519459e-03	1.8872153003e-13	2.7724639343e-02	3.1776886114e-03
6.1829481311e+00	-5.6110956046e-04	-2.8649776819e-03	1.8237589919e-13	2.7692658586e-02	3.0707794781e-03
6.2106407897e+00	-6.5557388612e-04	-2.7629607877e-03	1.7596852961e-13	2.7667470560e-02	2.9665145528e-03
6.2383082602e+00	-7.4338461333e-04	-2.6602675719e-03	1.6973253147e-13	2.7649893762e-02	2.8653164543e-03
6.2659581540e+00	-8.2473556412e-04	-2.5571452167e-03	1.6368829930e-13	2.7632139511e-02	2.7631872670e-03
6.2935902935e+00	-8.9979879325e-04	-2.4538548512e-03	1.5760467782e-13	2.7614126106e-02	2.6603606218e-03
6.3212044196e+00	-9.6875115824e-04	-2.3506435131e-03	1.5149720645e-13	2.7595790117e-02	2.5571118476e-03
