#t	x1	x2	abserr	h	yscale
1.3190537627e-01	1.0671090592e+00	-6.3048872846e-01	7.2763686183e-11	4.9293770673e-03	1.1549181773e+00
1.3683475333e-01	1.0296581650e+00	-6.7894835327e-01	7.0238749646e-11	4.8674214455e-03	1.1166029718e+00
1.4170217478e-01	9.9057117264e-01	-7.2470620266e-01	6.7642061577e-11	4.8072707182e-03	1.0764712395e+00
1.4650944550e-01	9.5002360763e-01	-7.6777030455e-01	6.4978249152e-11	4.7484398917e-03	1.0347067517e+00
1.5125788539e-01	9.0818663020e-01	-8.0815265473e-01	6.2252982122e-11	4.6904986951e-03	9.9148919645e-01
1.5594838408e-01	8.6522740025e-01	-8.4586981140e-01	5.9472738615e-11	4.6363361833e-03	9.5035286813e-01
1.6058472027e-01	8.2127775715e-01	-8.8096738665e-01	5.6845157373e-11	4.5828911043e-03	9.0845625349e-01
1.6516761137e-01	7.7648907144e-01	-9.1347154885e-01	5.4197326554e-11	4.5901267608e-03	9.2510498918e-01
1.6975773813e-01	7.3039611557e-01	-9.4379662343e-01	5.5052544432e-11	4.6160688937e-03	9.5896523413e-01
1.7437380703e-01	6.8290761871e-01	-9.7199771222e-01	5.6940779215e-11	4.6411068397e-03	9.9073448457e-01
1.7901491387e-01	6.3412711266e-01	-9.9799160931e-01	5.8700324706e-11	4.6653016680e-03	1.0202786117e+00
1.8368021553e-01	5.8416305220e-01	-1.0217012716e+00	6.0320277804e-11	4.6887940102e-03	1.0475093228e+00
1.8836900954e-01	5.3312752333e-01	-1.0430563900e+00	6.1795847179e-11	4.7117123910e-03	1.0723457599e+00
1.9308072194e-01	4.8113589695e-01	-1.0619933278e+00	6.3122662110e-11	4.7341756493e-03	1.0947141507e+00
1.9781489759e-01	4.2830648996e-01	-1.0784550689e+00	6.4296744035e-11	4.7562953560e-03	1.1145477392e+00
2.0257119294e-01	3.7476022986e-01	-1.0923911705e+00	6.5314503559e-11	4.7781779348e-03	1.1317867294e+00
2.0734937088e-01	3.2062032262e-01	-1.1037577162e+00	6.6172727710e-11	4.7999267176e-03	1.1463782354e+00
2.1214929759e-01	2.6601192285e-01	-1.1125172644e+00	6.6868576844e-11	4.8216438617e-03	1.1582762318e+00
2.1697094146e-01	2.1106180671e-01	-1.1186387874e+00	6.7399574650e-11	4.8434322916e-03	1.1674414995e+00
2.2181437375e-01	1.5589804749e-01	-1.1220975984e+00	6.7763603345e-11	4.8653976453e-03	1.1738415632e+00
2.2667977139e-01	1.0064969496e-01	-1.1228752614e+00	6.7958886967e-11	4.8876504478e-03	1.1774506145e+00
2.3156742184e-01	4.5446458215e-02	-1.1209594805e+00	6.7983973867e-11	4.9103085826e-03	1.1782494197e+00
2.3647773042e-01	-9.5816079670e-03	-1.1163439631e+00	6.7837730794e-11	4.9334999612e-03	1.1762252062e+00
2.4141123038e-01	-6.4304410345e-02	-1.1090282538e+00	6.7519306092e-11	4.9573659186e-03	1.1713715212e+00
2.4636859630e-01	-1.1859211948e-01	-1.0990175297e+00	6.7028109828e-11	4.9820652070e-03	1.1636880620e+00
2.5135066151e-01	-1.7231546445e-01	-1.0863223517e+00	6.6363764562e-11	5.0077791718e-03	1.1531804660e+00
2.5635844068e-01	-2.2534602089e-01	-1.0709583590e+00	6.5526068458e-11	5.0347181581e-03	1.1398600584e+00
2.6139315884e-01	-2.7755648911e-01	-1.0529458944e+00	6.4514928503e-11	5.0631299129e-03	1.1237435403e+00
2.6645628875e-01	-3.2882096170e-01	-1.0323095407e+00	6.3330266410e-11	5.0933108971e-03	1.1048526084e+00
2.7154959965e-01	-3.7901518073e-01	-1.0090775408e+00	6.1971916283e-11	5.1256213807e-03	1.0832134877e+00
2.7667522103e-01	-4.2801678151e-01	-9.8328106418e-01	6.4691854845e-11	5.0908056817e-03	1.0588563466e+00
2.8176602671e-01	-4.7507290985e-01	-9.5535118886e-01	6.5112405791e-11	5.0229795735e-03	1.0311590422e+00
2.8678900629e-01	-5.1982301344e-01	-9.2563234028e-01	6.3116997097e-11	4.9574381705e-03	1.0009520024e+00
2.9174644446e-01	-5.6225895372e-01	-8.9429139528e-01	6.0988745621e-11	4.8945133968e-03	9.6894300079e-01
2.9664095785e-01	-6.0238374220e-01	-8.6148467780e-01	5.8796177659e-11	4.8336298035e-03	9.3531062344e-01
3.0147458766e-01	-6.4020294730e-01	-8.2736397304e-01	5.6544362669e-11	4.7742722526e-03	9.0021395793e-01
3.0624885991e-01	-6.7572525148e-01	-7.9207716375e-01	5.4237785348e-11	4.7159886705e-03	8.6380807847e-01
3.1096484858e-01	-7.0896303233e-01	-7.5576858651e-01	5.1881709255e-11	4.6599887683e-03	8.2767971698e-01
3.1562483735e-01	-7.3994320988e-01	-7.1856617425e-01	4.9567764601e-11	4.6064728908e-03	7.9232805732e-01
3.2023131024e-01	-7.6869798028e-01	-6.8058835114e-01	4.7322784250e-11	4.5784556582e-03	7.7733854885e-01
3.2480976590e-01	-7.9539197305e-01	-6.4174798961e-01	4.6309488830e-11	4.6047191655e-03	8.0700852004e-01
3.2941448506e-01	-8.2030314503e-01	-6.0167817410e-01	4.7963682263e-11	4.6301770728e-03	8.3497260894e-01
3.3404466213e-01	-8.4335885380e-01	-5.6046434954e-01	4.9518649979e-11	4.6547257012e-03	8.6107050967e-01
3.3869938784e-01	-8.6449069990e-01	-5.1819773692e-01	5.0956267927e-11	4.6785113486e-03	8.8522370293e-01
3.4337789918e-01	-8.8363606295e-01	-4.7497279830e-01	5.2272244711e-11	4.7016676859e-03	9.0736038940e-01
3.4807956687e-01	-9.0073804767e-01	-4.3088693168e-01	5.3462693895e-11	4.7243175514e-03	9.2741485844e-01
3.5280388442e-01	-9.1574543582e-01	-3.8604017976e-01	5.4524072817e-11	4.7465754019e-03	9.4532742004e-01
3.5755045982e-01	-9.2861264439e-01	-3.4053494281e-01	5.5453164843e-11	4.7685496888e-03	9.6104435224e-01
3.6231900951e-01	-9.3929968609e-01	-2.9447569316e-01	5.6247084052e-11	4.7903448594e-03	9.7451785755e-01
3.6710935437e-01	-9.4777212729e-01	-2.4796869262e-01	5.6903263043e-11	4.8120633560e-03	9.8570602044e-01
3.7192141773e-01	-9.5400104008e-01	-2.0112171180e-01	5.7419448757e-11	4.8338075389e-03	9.9457276358e-01
3.7675522527e-01	-9.5796294485e-01	-1.5404375172e-01	5.7793699912e-11	4.8556815648e-03	1.0010877979e+00
3.8161090683e-01	-9.5963974004e-01	-1.0684476872e-01	5.8024366862e-11	4.8777935667e-03	1.0052265624e+00
3.8648870040e-01	-9.5901861572e-01	-5.9635401351e-02	5.8110092394e-11	4.9002578422e-03	1.0069701523e+00
3.9138895824e-01	-9.5609194721e-01	-1.2526701513e-02	5.8049789180e-11	4.9231975000e-03	1.0063052295e+00
3.9631215574e-01	-9.5085716466e-01	3.4370130713e-02	5.7842625519e-11	4.9467475052e-03	1.0032239135e+00
4.0125890325e-01	-9.4331659341e-01	8.0944007456e-02	5.7488000784e-11	4.9710583952e-03	9.9772364737e-01
4.0622996164e-01	-9.3347725897e-01	1.2708420809e-01	5.6985519634e-11	4.9963008223e-03	9.8980703474e-01
4.1122626246e-01	-9.2135064869e-01	1.7268062760e-01	5.6334947326e-11	5.0226714429e-03	9.7948164001e-01
4.1624893391e-01	-9.0695241932e-01	2.1762401842e-01	5.5536172749e-11	5.0504002943e-03	9.6675974655e-01
4.2129933420e-01	-8.9030203670e-01	2.6180622298e-01	5.4589130983e-11	5.0797607822e-03	9.5165805857e-01
4.2637909498e-01	-8.7142232717e-01	3.0512039804e-01	5.3493729607e-11	5.1110828358e-03	9.3419733742e-01
4.3149017782e-01	-8.5033891365e-01	3.4746122778e-01	5.3473746369e-11	5.1209995222e-03	9.1440194853e-01
4.3661117734e-01	-8.2719154174e-01	3.8853774150e-01	5.6327638117e-11	5.0528472764e-03	8.9210541658e-01
4.4166402462e-01	-8.0244703488e-01	4.2765445504e-01	5.4724473819e-11	4.9859588616e-03	8.6702504516e-01
4.4664998348e-01	-7.7625592182e-01	4.6479287406e-01	5.2931838953e-11	4.9219500665e-03	8.4032444640e-01
4.5157193355e-01	-7.4875379791e-01	4.9995468011e-01	5.1081293905e-11	4.8602350814e-03	8.1217516336e-01
4.5643216863e-01	-7.2007197814e-01	5.3314366138e-01	4.9178685854e-11	4.8002642260e-03	7.8271509539e-01
4.6123243285e-01	-6.9033827369e-01	5.6436599621e-01	4.7227501479e-11	4.7415599708e-03	7.5207810526e-01
4.6597399282e-01	-6.5967734310e-01	5.9363081984e-01	4.5231961361e-11	4.6836973427e-03	7.2039510172e-01
4.7065769017e-01	-6.2821094984e-01	6.2095064271e-01	4.3196857182e-11	4.6300167585e-03	6.9057094306e-01
4.7528770692e-01	-5.9603183668e-01	6.4636147205e-01	4.1293173356e-11	4.5765799893e-03	6.5986969589e-01
4.7986428691e-01	-5.6325314349e-01	6.6988025127e-01	3.9355267493e-11	4.5931939979e-03	6.7867050921e-01
4.8445748091e-01	-5.2946348445e-01	6.9185083701e-01	4.0375838290e-11	4.6190561476e-03	7.0323628172e-01
4.8907653706e-01	-4.9466298438e-01	7.1226284081e-01	4.1745698897e-11	4.6439875177e-03	7.2625343719e-01
4.9372052458e-01	-4.5892794847e-01	7.3105584507e-01	4.3019105645e-11	4.6680928625e-03	7.4763744696e-01
4.9838861744e-01	-4.2233791795e-01	7.4817415665e-01	4.4190121383e-11	4.6915113759e-03	7.6732452907e-01
5.0308012882e-01	-3.8497505540e-01	7.6356699573e-01	4.5255287490e-11	4.7143703455e-03	7.8525623547e-01
5.0779449916e-01	-3.4692389325e-01	7.7718845143e-01	4.6211447505e-11	4.7367876291e-03	8.0137928673e-01
5.1253128679e-01	-3.0827108685e-01	7.8899744429e-01	4.7055729664e-11	4.7588740654e-03	8.1564552266e-01
5.1729016086e-01	-2.6910516996e-01	7.9895769209e-01	4.7785543412e-11	4.7807356214e-03	8.2801186232e-01
5.2207089648e-01	-2.2951631206e-01	8.0703767531e-01	4.8398573659e-11	4.8024754116e-03	8.3844026775e-01
5.2687337189e-01	-1.8959607766e-01	8.1321059877e-01	4.8892780102e-11	4.8241955574e-03	8.4689770768e-01
5.3169756745e-01	-1.4943718790e-01	8.1745434637e-01	4.9266384045e-11	4.8459991923e-03	8.5335611690e-01
5.3654356664e-01	-1.0913328378e-01	8.1975142639e-01	4.9517867023e-11	4.8679924361e-03	8.5779234989e-01
5.4141155907e-01	-6.8778692002e-02	8.2008890402e-01	4.9645960681e-11	4.8902865630e-03	8.6018812382e-01
5.4630184564e-01	-2.8468193627e-02	8.1845831842e-01	4.9649636232e-11	4.9130004286e-03	8.6052994901e-01
5.5121484607e-01	1.1703203899e-02	8.1485558083e-01	4.9528087397e-11	4.9362633557e-03	8.5880904336e-01
5.5615110942e-01	5.1640491351e-02	8.0928084972e-01	4.9280715488e-11	4.9602185228e-03	8.5502122818e-01
5.6111132794e-01	9.1248877930e-02	8.0173837817e-01	4.8907111613e-11	4.9850270303e-03	8.4916680021e-01
5.6609635497e-01	1.3043400565e-01	7.9223632760e-01	4.8407016826e-11	5.0108732485e-03	8.4125037491e-01
5.7110722822e-01	1.6910215895e-01	7.8078653951e-01	4.7780294907e-11	5.0379714353e-03	8.3128069754e-01
5.7614519966e-01	2.0716046714e-01	7.6740425484e-01	4.7026882846e-11	5.0665744140e-03	8.1927041050e-01
5.8121177407e-01	2.4451709897e-01	7.5210776648e-01	4.6146720190e-11	5.0969852728e-03	8.0523576854e-01
5.8630875935e-01	2.8108144945e-01	7.3491798426e-01	4.5139672776e-11	5.1295729880e-03	7.8919628852e-01
5.9143833233e-01	3.1676431659e-01	7.1585788376e-01	4.7668815826e-11	5.0828507940e-03	7.7117431085e-01
5.9652118313e-01	3.5093723860e-01	6.9529654891e-01	4.7400275528e-11	5.0150968157e-03	7.5063380613e-01
6.0153627994e-01	3.8342345092e-01	6.7344401949e-01	4.5920236201e-11	4.9498923498e-03	7.2840635977e-01
6.0648617229e-01	4.1421954376e-01	6.5042037978e-01	4.4359820398e-11	4.8872375879e-03	7.0488086868e-01
6.1137340988e-01	4.4332794318e-01	6.2633936986e-01	4.2753108094e-11	4.8265593610e-03	6.8018357974e-01
6.1619996924e-01	4.7075295851e-01	6.0131150114e-01	4.1103476778e-11	4.7673509564e-03	6.5443026271e-01
6.2096732020e-01	4.9650123010e-01	5.7544447016e-01	3.9414272876e-11	4.7091664872e-03	6.2773388617e-01
6.2567648669e-01	5.2058213925e-01	5.4884340912e-01	3.7689399355e-11	4.6536632066e-03	6.0153540351e-01
6.3033014989e-01	5.4301773460e-01	5.2159881460e-01	3.6012676201e-11	4.6001724230e-03	5.7562368098e-01
6.3493032231e-01	5.6382957494e-01	4.9379928153e-01	3.4369344321e-11	4.5816067109e-03	5.7039693116e-01
6.3951192903e-01	5.8317592173e-01	4.6532087661e-01	3.3971036448e-11	4.6077807713e-03	5.9192442269e-01
6.4411970980e-01	6.0121366868e-01	4.3595162281e-01	3.5171403481e-11	4.6331230521e-03	6.1219148630e-01
6.4875283285e-01	6.1789005367e-01	4.0575452639e-01	3.6297197122e-11	4.6575741039e-03	6.3108845527e-01
6.5341040695e-01	6.3315561887e-01	3.7479650699e-01	3.7336891553e-11	4.6812786397e-03	6.4855857258e-01
6.5809168559e-01	6.4696512254e-01	3.4314682451e-01	3.8287390294e-11	4.7043689080e-03	6.6454992450e-01
6.6279605450e-01	6.5927750006e-01	3.1087685799e-01	3.9145885586e-11	4.7269666085e-03	6.7901503787e-01
6.6752302111e-01	6.7005582946e-01	2.7805989340e-01	3.9909817056e-11	4.7491853821e-03	6.9191083187e-01
6.7227220649e-01	6.7926730139e-01	2.4477091392e-01	4.0576864154e-11	4.7711331059e-03	7.0319858095e-01
6.7704333960e-01	6.8688319013e-01	2.1108639162e-01	4.1144946426e-11	4.7929139003e-03	7.1284388310e-01
6.8183625350e-01	6.9287882254e-01	1.7708408125e-01	4.1612216732e-11	4.8146300921e-03	7.2081662893e-01
6.8665088359e-01	6.9723354229e-01	1.4284281549e-01	4.1977057807e-11	4.8363841185e-03	7.2709096918e-01
6.9148726771e-01	6.9993066696e-01	1.0844230210e-01	4.2238073328e-11	4.8582805532e-03	7.3164527732e-01
6.9634554826e-01	7.0095743550e-01	7.3962922493e-02	4.2394088591e-11	4.8804280898e-03	7.3446210556e-01
7.0122597635e-01	7.0030494352e-01	3.9485533328e-02	4.2444133819e-11	4.9029419335e-03	7.3552812981e-01
7.0612891828e-01	6.9796806366e-01	5.0912700703e-03	4.2387437552e-11	4.9259464357e-03	7.3483408354e-01
7.1105486472e-01	6.9394534802e-01	-2.9138646341e-02	4.2223414131e-11	4.9495781850e-03	7.3237467594e-01
7.1600444291e-01	6.8823890879e-01	-6.3123099095e-02	4.1951643412e-11	4.9739898356e-03	7.2814849158e-01
7.2097843274e-01	6.8085427238e-01	-9.6781261303e-02	4.1571851462e-11	4.9993547963e-03	7.2215786851e-01
7.2597778754e-01	6.7180020108e-01	-1.3003277697e-01	4.1083880958e-11	5.0258732183e-03	7.1440874924e-01
7.3100366076e-01	6.6108847433e-01	-1.6279793665e-01	4.0487655652e-11	5.0537797176e-03	7.0491049922e-01
7.3605744047e-01	6.4873361859e-01	-1.9499784692e-01	3.9783131115e-11	5.0833535905e-03	6.9367568465e-01
7.4114079406e-01	6.3475257114e-01	-2.2655459301e-01	3.8970230171e-11	5.1149325537e-03	6.8071979928e-01
7.4625572662e-01	6.1916425626e-01	-2.5739139382e-01	3.9410063567e-11	5.1128586346e-03	6.6606092557e-01
7.5136858525e-01	6.0211440941e-01	-2.8722593562e-01	4.1010335683e-11	5.0448024232e-03	6.4950524359e-01
7.5641338768e-01	5.8391138443e-01	-3.1562681928e-01	3.9819045443e-11	4.9782878375e-03	6.3104089363e-01
7.6139167551e-01	5.6466358117e-01	-3.4258284123e-01	3.8504548797e-11	4.9145805236e-03	6.1140889271e-01
7.6630625604e-01	5.4446964073e-01	-3.6809539211e-01	3.7148324761e-11	4.8530977348e-03	5.9073077659e-01
7.7115935377e-01	5.2342515893e-01	-3.9216741784e-01	3.5754337642e-11	4.7932995118e-03	5.6910688162e-01
7.7595265328e-01	5.0162320693e-01	-4.1480366588e-01	3.4325205219e-11	4.7347155225e-03	5.4663471862e-01
7.8068736881e-01	4.7915457797e-01	-4.3601108478e-01	3.2864068960e-11	4.6773338371e-03	5.2363802367e-01
7.8536470264e-01	4.5610592400e-01	-4.5580079328e-01	3.1388132058e-11	4.6237259611e-03	5.0178943790e-01
7.8998842860e-01	4.3254638220e-01	-4.7419759347e-01	2.9995437073e-11	4.5702840875e-03	4.7928981242e-01
7.9455871269e-01	4.0855858476e-01	-4.9121403128e-01	2.8576893699e-11	4.5962306712e-03	4.9784663047e-01
7.9915494336e-01	3.8378968628e-01	-5.0713069904e-01	2.9609825772e-11	4.6220154463e-03	5.1566919074e-01
8.0377695881e-01	3.5828865071e-01	-5.2190377584e-01	3.0603572703e-11	4.6468428763e-03	5.3234424014e-01
8.0842380168e-01	3.3211170775e-01	-5.3548939395e-01	3.1525080836e-11	4.6708610600e-03	5.4782073533e-01
8.1309466274e-01	3.0531718877e-01	-5.4784729544e-01	3.2371489138e-11	4.6942078576e-03	5.6205260718e-01
8.1778887060e-01	2.7796531704e-01	-5.5894080755e-01	3.3140304459e-11	4.7170093208e-03	5.7499760858e-01
8.2250587992e-01	2.5011802560e-01	-5.6873681038e-01	3.3829246481e-11	4.7393823491e-03	5.8661726253e-01
8.2724526227e-01	2.2183877730e-01	-5.7720570989e-01	3.4436239887e-11	4.7614371380e-03	5.9687682734e-01
8.3200669941e-01	1.9319238595e-01	-5.8432141313e-01	3.4959418389e-11	4.7832791933e-03	6.0574526831e-01
8.3678997860e-01	1.6424483971e-01	-5.9006130270e-01	3.5397113881e-11	4.8050114100e-03	6.1319523082e-01
8.4159499001e-01	1.3506312523e-01	-5.9440620831e-01	3.5747857879e-11	4.8267359436e-03	6.1920301395e-01
8.4642172596e-01	1.0571505364e-01	-5.9734037307e-01	3.6010373657e-11	4.8485561883e-03	6.2374854046e-01
8.5127028215e-01	7.6269087729e-02	-5.9885141246e-01	3.6183576151e-11	4.8705787047e-03	6.2681532207e-01
8.5614086085e-01	4.6794171556e-02	-5.9893026392e-01	3.6266557425e-11	4.8929155397e-03	6.2839041642e-01
8.6103377639e-01	1.7359561348e-02	-5.9757112477e-01	3.6258585210e-11	4.9156866467e-03	6.2846437581e-01
8.6594946304e-01	-1.1965340807e-02	-5.9477137594e-01	3.6159091372e-11	4.9390227465e-03	6.2703118292e-01
8.7088848578e-01	-4.1111150288e-02	-5.9053148868e-01	3.5967655210e-11	4.9630688601e-03	6.2408817240e-01
8.7585155464e-01	-7.0008660392e-02	-5.8485491046e-01	3.5683989281e-11	4.9879885694e-03	6.1963593563e-01
8.8083954321e-01	-9.8588998989e-02	-5.7774792557e-01	3.5307920084e-11	5.0139693150e-03	6.1367820414e-01
8.8585351253e-01	-1.2678378046e-01	-5.6921948451e-01	3.4839354554e-11	5.0412293698e-03	6.0622170706e-01
8.9089474190e-01	-1.5452525322e-01	-5.5928099385e-01	3.4278248870e-11	5.0700267911e-03	5.9727599823e-01
8.9596476869e-01	-1.8174644132e-01	-5.4794605576e-01	3.3624558956e-11	5.1006714024e-03	5.8685324290e-01
9.0106544009e-01	-2.0838127962e-01	-5.3523014182e-01	3.2878170873e-11	5.1335412252e-03	5.7496795465e-01
9.0619898132e-01	-2.3436474270e-01	-5.2115017841e-01	3.5122661254e-11	5.0749663998e-03	5.6163666791e-01
9.1127394772e-01	-2.5918116683e-01	-5.0601583613e-01	3.4505445679e-11	5.0072781682e-03	5.4640898166e-01
9.1628122588e-01	-2.8276391973e-01	-4.8994964004e-01	3.3408197247e-11	4.9424002797e-03	5.3005566442e-01
9.2122362616e-01	-3.0511232686e-01	-4.7303798806e-01	3.2264164152e-11	4.8800067098e-03	5.1276737994e-01
9.2610363287e-01	-3.2622833168e-01	-4.5536364095e-01	3.1086814451e-11	4.8195263457e-03	4.9463332342e-01
9.3092315922e-01	-3.4611526380e-01	-4.3700706280e-01	2.9878382674e-11	4.7604605782e-03	4.7573774556e-01
9.3568361980e-01	-3.6477819517e-01	-4.1804668659e-01	2.8641364131e-11	4.7023694071e-03	4.5616294368e-01
9.4038598920e-01	-3.8222422910e-01	-3.9855909067e-01	2.7378648504e-11	4.6473573753e-03	4.3716571480e-01
9.4503334658e-01	-3.9847119156e-01	-3.7860821057e-01	2.6163691364e-11	4.5938871189e-03	4.1817466310e-01
9.4962723370e-01	-4.1353342346e-01	-3.5826030483e-01	2.4960826705e-11	4.5847262122e-03	4.1851579168e-01
9.5421195991e-01	-4.2755366544e-01	-3.3738076070e-01	2.4918209817e-11	4.6108136744e-03	4.3413532414e-01
9.5882277359e-01	-4.4061347435e-01	-3.1585576195e-01	2.5789216405e-11	4.6360431267e-03	4.4882296813e-01
9.6345881671e-01	-4.5267452986e-01	-2.9373176121e-01	2.6604225375e-11	4.6603990693e-03	4.6250482598e-01
9.6811921578e-01	-4.6370107169e-01	-2.7105784659e-01	2.7356068447e-11	4.6840246950e-03	4.7513987666e-01
9.7280324048e-01	-4.7366041562e-01	-2.4788479594e-01	2.8042511882e-11	4.7070508737e-03	4.8669058605e-01
9.7751029135e-01	-4.8252292514e-01	-2.2426491652e-01	2.8661526743e-11	4.7295982229e-03	4.9712265869e-01
9.8223988957e-01	-4.9026198686e-01	-2.0025189040e-01	2.9211263120e-11	4.7517796027e-03	5.0640500378e-01
9.8699166918e-01	-4.9685398878e-01	-1.7590062128e-01	2.9690047230e-11	4.7737023412e-03	5.1450970880e-01
9.9176537152e-01	-5.0227829904e-01	-1.5126708258e-01	3.0096380291e-11	4.7954702269e-03	5.2141201649e-01
9.9656084174e-01	-5.0651724291e-01	-1.2640816703e-01	3.0428931717e-11	4.8171855223e-03	5.2709030212e-01
1.0013780273e+00	-5.0955607619e-01	-1.0138153709e-01	3.0686539589e-11	4.8389508306e-03	5.3152604979e-01
1.0062169781e+00	-5.1138295313e-01	-7.6245476873e-02	3.0868205048e-11	4.8608710637e-03	5.3470382444e-01
1.0110778492e+00	-5.1198888710e-01	-5.1058745603e-02	3.0973086420e-11	4.8830555718e-03	5.3661123856e-01
1.0159609047e+00	-5.1136770209e-01	-2.5880432539e-02	3.1000494039e-11	4.9056204700e-03	5.3723891167e-01
1.0208665252e+00	-5.0951597325e-01	-7.6981395962e-04	3.0949879450e-11	4.9286914023e-03	5.3658042034e-01
1.0257952166e+00	-5.0643295384e-01	2.4213787995e-02	3.0820830583e-11	4.9524066377e-03	5.3463223739e-01
1.0307476232e+00	-5.0212048593e-01	4.9011143377e-02	3.0613054870e-11	4.9769209828e-03	5.3139365654e-01
1.0357245442e+00	-4.9658289137e-01	7.3563249616e-02	3.0326361740e-11	5.0024106828e-03	5.2686670117e-01
1.0407269549e+00	-4.8982683838e-01	9.7811463536e-02	2.9960646473e-11	5.0290794767e-03	5.2105601340e-01
1.0457560344e+00	-4.8186117779e-01	1.2169762889e-01	2.9515857093e-11	5.0571666588e-03	5.1396871775e-01
1.0508132010e+00	-4.7269674078e-01	1.4516419974e-01	2.8991961123e-11	5.0869576114e-03	5.0561425542e-01
1.0559001587e+00	-4.6234608661e-01	1.6815435861e-01	2.8388896527e-11	5.1187980169e-03	4.9600417948e-01
1.0610189567e+00	-4.5082318436e-01	1.9061212887e-01	2.9042917350e-11	5.1047914253e-03	4.8515190072e-01
1.0661237481e+00	-4.3826680733e-01	2.1228099432e-01	2.9857571017e-11	5.0368244897e-03	4.7286373246e-01
1.0711605726e+00	-4.2487785768e-01	2.3290113292e-01	2.8972843178e-11	4.9706725879e-03	4.5927231510e-01
1.0761312452e+00	-4.1073438560e-01	2.5246601245e-01	2.8008992695e-11	4.9072573240e-03	4.4483946960e-01
1.0810385025e+00	-3.9590815350e-01	2.7097677333e-01	2.7015082031e-11	4.8459987945e-03	4.2965126313e-01
1.0858845013e+00	-3.8046875704e-01	2.8843570339e-01	2.5993789245e-11	4.7863663823e-03	4.1378070473e-01
1.0906708677e+00	-3.6448397212e-01	3.0484644541e-01	2.4947077361e-11	4.7278966091e-03	3.9729882677e-01
1.0953987643e+00	-3.4801992849e-01	3.2021427876e-01	2.3877279353e-11	4.6710212391e-03	3.8062003941e-01
