#t	x1	x2	abserr	h	yscale
4.4848025822e-01	6.8516015956e-01	-5.8836226824e-01	4.4979841066e-11	1.3699598358e-02	7.5684794595e-01
4.6217985658e-01	6.4864021755e-01	-6.1060351834e-01	4.2890423080e-11	1.3680917742e-02	7.2141433444e-01
4.7586077432e-01	6.1170394880e-01	-6.3084854322e-01	4.0765158126e-11	1.3661035341e-02	6.8535959937e-01
4.8952180966e-01	5.7445150647e-01	-6.4911161471e-01	3.8610234822e-11	1.3719303651e-02	6.6793186663e-01
5.0324111331e-01	5.3676199596e-01	-6.6550094731e-01	3.7515397667e-11	1.3934237071e-02	6.8667722051e-01
5.1717535039e-01	4.9829147855e-01	-6.8016160613e-01	3.8442169516e-11	1.4153544894e-02	7.0389114279e-01
5.3132889528e-01	4.5911562344e-01	-6.9302618719e-01	3.9584351962e-11	1.4354412608e-02	7.1930318970e-01
5.4568330789e-01	4.1937951091e-01	-7.0401383746e-01	4.3775348549e-11	1.4321097957e-02	7.3277646842e-01
5.6000440584e-01	3.7982831995e-01	-7.1294059112e-01	4.4446788413e-11	1.4286367400e-02	7.4362731628e-01
5.7429077324e-01	3.4055917072e-01	-7.1985546913e-01	4.4929836407e-11	1.4254029535e-02	7.5231806211e-01
5.8854480278e-01	3.0165431587e-01	-7.2481263846e-01	4.5291841257e-11	1.4223763501e-02	7.5891261333e-01
6.0276856628e-01	2.6319264883e-01	-7.2786795945e-01	4.5536725744e-11	1.4195245174e-02	7.6346850995e-01
6.1696381145e-01	2.2524975913e-01	-7.2907899049e-01	4.5667515533e-11	1.4168203241e-02	7.6604492409e-01
6.3113201469e-01	1.8789781587e-01	-7.2850498594e-01	4.5687421435e-11	1.4142408330e-02	7.6670283925e-01
6.4527442302e-01	1.5120547095e-01	-7.2620685211e-01	4.5599832148e-11	1.4117664041e-02	7.6550503018e-01
6.5939208707e-01	1.1523778109e-01	-7.2224707185e-01	4.5408296483e-11	1.4093799947e-02	7.6251600136e-01
6.7348588701e-01	8.0056146456e-02	-7.1668960544e-01	4.5116504535e-11	1.4070666210e-02	7.5780189589e-01
6.8755655322e-01	4.5718263480e-02	-7.0959977426e-01	4.4728274179e-11	1.4048129176e-02	7.5143038280e-01
7.0160468240e-01	1.2278091025e-02	-7.0104413153e-01	4.4247534032e-11	1.4026067950e-02	7.4347052797e-01
7.1563075035e-01	-2.0214171916e-02	-6.9109032380e-01	4.3678311975e-11	1.4004371450e-02	7.3399265362e-01
7.2963512180e-01	-5.1712097486e-02	-6.7980694608e-01	4.3024720823e-11	1.3982935995e-02	7.2306818903e-01
7.4361805779e-01	-8.2173030238e-02	-6.6726339276e-01	4.2290946354e-11	1.3961663196e-02	7.1076951585e-01
7.5757972099e-01	-1.1155807906e-01	-6.5352970625e-01	4.1481236160e-11	1.3940458020e-02	6.9716980977e-01
7.7152017901e-01	-1.3983210027e-01	-6.3867642485e-01	4.0599887282e-11	1.3919227069e-02	6.8234288032e-01
7.8543940608e-01	-1.6696367261e-01	-6.2277443114e-01	3.9651234431e-11	1.3897876976e-02	6.6636301069e-01
7.9933728306e-01	-1.9292506481e-01	-6.0589480205e-01	3.8639642617e-11	1.3876312595e-02	6.4930479865e-01
8.1321359565e-01	-2.1769219585e-01	-5.8810866164e-01	3.7569491686e-11	1.3854435505e-02	6.3124299912e-01
8.2706803116e-01	-2.4124458910e-01	-5.6948703721e-01	3.6445172380e-11	1.3832141979e-02	6.1225237089e-01
8.4090017314e-01	-2.6356532028e-01	-5.5010072018e-01	3.5271072611e-11	1.3809321084e-02	5.9240752632e-01
8.5470949422e-01	-2.8464096040e-01	-5.3002013187e-01	3.4051570316e-11	1.3785852375e-02	5.7178278696e-01
8.6849534659e-01	-3.0446151396e-01	-5.0931519544e-01	3.2791025318e-11	1.3761603208e-02	5.5045204458e-01
8.8225694980e-01	-3.2302035335e-01	-4.8805521477e-01	3.1493771184e-11	1.3745779366e-02	5.3029045089e-01
8.9600272917e-01	-3.4032550583e-01	-4.6629378842e-01	3.0267506979e-11	1.3729552292e-02	5.0956446910e-01
9.0973228146e-01	-3.5637512484e-01	-4.4409664252e-01	2.9011123083e-11	1.3712547219e-02	4.8827084946e-01
9.2344482868e-01	-3.7117008444e-01	-4.2152905793e-01	2.7725598573e-11	1.3694628825e-02	4.6647570779e-01
9.3713945750e-01	-3.8471426596e-01	-3.9865537865e-01	2.6414857147e-11	1.3675640325e-02	4.4424519705e-01
9.5081509783e-01	-3.9701448634e-01	-3.7553892089e-01	2.5082793710e-11	1.3655396416e-02	4.2164462599e-01
9.6447049425e-01	-4.0808042561e-01	-3.5224189593e-01	2.3733257708e-11	1.3777468843e-02	4.2021391982e-01
9.7824796309e-01	-4.1802200539e-01	-3.2857774272e-01	2.3584817789e-11	1.3993189533e-02	4.3167447853e-01
9.9224115262e-01	-4.2687266446e-01	-3.0443921533e-01	2.4136671651e-11	1.4214493872e-02	4.4211805985e-01
1.0064556465e+00	-4.3459140896e-01	-2.7987252553e-01	2.5463322386e-11	1.4345253209e-02	4.5142604339e-01
1.0208008997e+00	-4.4109908008e-01	-2.5509370223e-01	2.7448382939e-11	1.4311434847e-02	4.5938733055e-01
1.0351123345e+00	-4.4632830977e-01	-2.3044719475e-01	2.7834052662e-11	1.4277391645e-02	4.6579237280e-01
1.0493897262e+00	-4.5031071849e-01	-2.0599083380e-01	2.8114942784e-11	1.4245650063e-02	4.7085984156e-01
1.0636353763e+00	-4.5308040168e-01	-1.8177540008e-01	2.8320955723e-11	1.4215886538e-02	4.7462842154e-01
1.0778512628e+00	-4.5467251406e-01	-1.5784959120e-01	2.8454357242e-11	1.4187792541e-02	4.7713429876e-01
1.0920390553e+00	-4.5512327302e-01	-1.3426002130e-01	2.8517068134e-11	1.4161109148e-02	4.7841471566e-01
1.1062001645e+00	-4.5446994947e-01	-1.1105115173e-01	2.8511124033e-11	1.4135616703e-02	4.7850804499e-01
1.1203357812e+00	-4.5275083451e-01	-8.8265234067e-02	2.8438668375e-11	1.4111126456e-02	4.7745376935e-01
1.1344469076e+00	-4.5000518786e-01	-6.5942264323e-02	2.8301941401e-11	1.4087474033e-02	4.7529243732e-01
1.1485343817e+00	-4.4627317281e-01	-4.4119947164e-02	2.8103269210e-11	1.4064514350e-02	4.7206560246e-01
1.1625988960e+00	-4.4159578112e-01	-2.2833668836e-02	2.7845054294e-11	1.4042117539e-02	4.6781574992e-01
1.1766410136e+00	-4.3601475061e-01	-2.1164779819e-03	2.7529766947e-11	1.4020165605e-02	4.6258621373e-01
1.1906611792e+00	-4.2957247744e-01	1.8000926291e-02	2.7159936186e-11	1.3998549720e-02	4.5642108735e-01
1.2046597289e+00	-4.2231192484e-01	3.7490199779e-02	2.6738142725e-11	1.3977167826e-02	4.4936512952e-01
1.2186368967e+00	-4.1427652958e-01	5.6325352309e-02	2.6267010799e-11	1.3955922595e-02	4.4146366685e-01
1.2325928193e+00	-4.0551010725e-01	7.4482741145e-02	2.5749200376e-11	1.3934719636e-02	4.3276249458e-01
1.2465275389e+00	-3.9605675733e-01	9.1941059108e-02	2.5187401202e-11	1.3913465711e-02	4.2330777665e-01
1.2604410047e+00	-3.8596076875e-01	1.0868131762e-01	2.4584325057e-11	1.3892067109e-02	4.1314594560e-01
1.2743330718e+00	-3.7526652671e-01	1.2468682519e-01	2.3942699103e-11	1.3870428023e-02	4.0232360360e-01
1.2882034998e+00	-3.6401842125e-01	1.3994316157e-01	2.3265260515e-11	1.3848448756e-02	3.9088742490e-01
1.3020519485e+00	-3.5226075826e-01	1.5443814804e-01	2.2554750142e-11	1.3826023817e-02	3.7888406039e-01
1.3158779724e+00	-3.4003767335e-01	1.6816181400e-01	2.1813905380e-11	1.3803039977e-02	3.6636004486e-01
1.3296810123e+00	-3.2739304910e-01	1.8110636055e-01	2.1045456847e-11	1.3779373772e-02	3.5336170778e-01
1.3434603861e+00	-3.1437043618e-01	1.9326612124e-01	2.0252122336e-11	1.3757215955e-02	3.4022276108e-01
1.3572176021e+00	-3.0101069105e-01	2.0463937932e-01	1.9453134435e-11	1.3741456984e-02	3.2755797739e-01
1.3709590591e+00	-2.8734892591e-01	2.1522968863e-01	1.8683513716e-11	1.3725032165e-02	3.1452049394e-01
1.3846840912e+00	-2.7342625472e-01	2.2503621850e-01	1.7894080902e-11	1.3707794000e-02	3.0113958049e-01
1.3983918852e+00	-2.5928327590e-01	2.3406002654e-01	1.7087118368e-11	1.3689602512e-02	2.8745682591e-01
1.4120814877e+00	-2.4495998639e-01	2.4230403604e-01	1.6265074975e-11	1.3670293919e-02	2.7351338998e-01
1.4257517816e+00	-2.3049572766e-01	2.4977299049e-01	1.5430375714e-11	1.3649673834e-02	2.5934988604e-01
1.4394014555e+00	-2.1592913998e-01	2.5647340848e-01	1.4585413872e-11	1.3835506686e-02	2.6428358150e-01
1.4532369622e+00	-2.0107431212e-01	2.6249843796e-01	1.4822243111e-11	1.4052100200e-02	2.7128902940e-01
1.4672890624e+00	-1.8593158066e-01	2.6783525617e-01	1.5149837688e-11	1.4275526520e-02	2.7761946885e-01
1.4815645889e+00	-1.7052910721e-01	2.7245892093e-01	1.6373037423e-11	1.4336331071e-02	2.8323449172e-01
1.4959009200e+00	-1.5507988896e-01	2.7630426132e-01	1.7206587051e-11	1.4302011511e-02	2.8792388698e-01
1.5102029315e+00	-1.3972363913e-01	2.7935664698e-01	1.7426752811e-11	1.4268621176e-02	2.9169457143e-01
1.5244715526e+00	-1.2449475710e-01	2.8163640379e-01	1.7589337492e-11	1.4237446481e-02	2.9463709122e-01
1.5387089991e+00	-1.0942458777e-01	2.8316499308e-01	1.7705605444e-11	1.4208161080e-02	2.9677483532e-01
1.5529171602e+00	-9.4543183764e-02	2.8396453773e-01	1.7776863020e-11	1.4180470996e-02	2.9813056136e-01
1.5670976312e+00	-7.9879284648e-02	2.8405782420e-01	1.7804329126e-11	1.4154128817e-02	2.9872770757e-01
1.5812517600e+00	-6.5460275863e-02	2.8346829230e-01	1.7789293015e-11	1.4128923975e-02	2.9859041600e-01
1.5953806840e+00	-5.1312155048e-02	2.8222001096e-01	1.7733109858e-11	1.4104674856e-02	2.9774351540e-01
1.6094853589e+00	-3.7459505275e-02	2.8033764355e-01	1.7637193057e-11	1.4081222742e-02	2.9621249053e-01
1.6235665816e+00	-2.3925474221e-02	2.7784640536e-01	1.7503008075e-11	1.4058427016e-02	2.9402344186e-01
1.6376250086e+00	-1.0731758643e-02	2.7477201538e-01	1.7332066575e-11	1.4036161308e-02	2.9120303794e-01
1.6516611699e+00	2.1014063280e-03	2.7114064380e-01	1.7125920889e-11	1.4014310355e-02	2.8777846251e-01
1.6656754803e+00	1.4555253518e-02	2.6697885661e-01	1.6886158987e-11	1.3992767361e-02	2.8377735781e-01
1.6796682476e+00	2.6612485963e-02	2.6231355814e-01	1.6614399673e-11	1.3971431717e-02	2.7922776510e-01
1.6936396794e+00	3.8257275367e-02	2.5717193246e-01	1.6312287149e-11	1.3950207105e-02	2.7415806350e-01
1.7075898865e+00	4.9475257129e-02	2.5158138408e-01	1.5981487795e-11	1.3928999568e-02	2.6859690794e-01
1.7215188860e+00	6.0253521980e-02	2.4556947881e-01	1.5623684365e-11	1.3907715926e-02	2.6257316655e-01
1.7354266020e+00	7.0580604660e-02	2.3916388495e-01	1.5240572627e-11	1.3886262090e-02	2.5611585845e-01
1.7493128640e+00	8.0446469733e-02	2.3239231536e-01	1.4833857563e-11	1.3864541302e-02	2.4925409214e-01
1.7631774053e+00	8.9842494728e-02	2.2528247083e-01	1.4405247953e-11	1.3842452568e-02	2.4201700480e-01
1.7770198579e+00	9.8761451025e-02	2.1786198491e-01	1.3956454943e-11	1.3819888514e-02	2.3443370341e-01
1.7908397464e+00	1.0719748243e-01	2.1015837071e-01	1.3489186465e-11	1.3796733393e-02	2.2653320714e-01
1.8046364798e+00	1.1514608192e-01	2.0219896987e-01	1.3005145174e-11	1.3772860514e-02	2.1834439233e-01
1.8184093403e+00	1.2260406676e-01	1.9401090407e-01	1.2506024721e-11	1.3753027746e-02	2.1027013116e-01
1.8321623681e+00	1.2957194827e-01	1.8561800453e-01	1.2015000559e-11	1.3737102252e-02	2.0229973185e-01
1.8458994703e+00	1.3605083331e-01	1.7704352375e-01	1.1531104566e-11	1.3720470792e-02	1.9410100171e-01
1.8596199411e+00	1.4204052263e-01	1.6831304454e-01	1.1035216920e-11	1.3702990317e-02	1.8569491586e-01
1.8733229314e+00	1.4754199317e-01	1.5945181192e-01	1.0528800322e-11	1.3684514969e-02	1.7710736958e-01
1.8870074464e+00	1.5255737882e-01	1.5048468593e-01	1.0013379723e-11	1.3664873380e-02	1.6836396801e-01
1.9006723198e+00	1.5708994202e-01	1.4143610927e-01	9.4904632322e-12	1.3679141328e-02	1.6156265721e-01
1.9143514611e+00	1.6115392110e-01	1.3230646103e-01	9.0789141061e-12	1.3893582524e-02	1.6618751827e-01
1.9282450436e+00	1.6480065853e-01	1.2298331399e-01	9.3114116324e-12	1.4111586568e-02	1.7045548284e-01
1.9423566302e+00	1.6801345878e-01	1.1348533222e-01	9.5066116556e-12	1.4337280173e-02	1.7428814408e-01
1.9566939104e+00	1.7077701747e-01	1.0382993269e-01	1.0526913282e-11	1.4327549492e-02	1.7767004989e-01
1.9710214599e+00	1.7304205620e-01	9.4199230896e-02	1.0784081014e-11	1.4292726097e-02	1.8042069987e-01
1.9853141860e+00	1.7481536042e-01	8.4632998332e-02	1.0908731329e-11	1.4259962185e-02	1.8263256238e-01
1.9995741482e+00	1.7610995888e-01	7.5151662938e-02	1.1002263567e-11	1.4229331841e-02	1.8433175854e-01
2.0138034800e+00	1.7693936104e-01	6.5774566917e-02	1.1067149417e-11	1.4200505951e-02	1.8553240698e-01
2.0280039859e+00	1.7731748900e-01	5.6520250445e-02	1.1104140869e-11	1.4173204116e-02	1.8624882133e-01
2.0421771901e+00	1.7725867836e-01	4.7406426713e-02	1.1114010300e-11	1.4147189825e-02	1.8649575193e-01
2.0563243799e+00	1.7677766920e-01	3.8449957455e-02	1.1097574247e-11	1.4122261037e-02	1.8628838665e-01
2.0704466409e+00	1.7588958903e-01	2.9666833188e-02	1.1055688878e-11	1.4098242878e-02	1.8564233750e-01
2.0845448838e+00	1.7460992962e-01	2.1072157542e-02	1.0989245576e-11	1.4074981987e-02	1.8457361973e-01
2.0986198658e+00	1.7295451946e-01	1.2680135184e-02	1.0899167340e-11	1.4052341962e-02	1.8309862524e-01
2.1126722078e+00	1.7093949275e-01	4.5040629743e-03	1.0786405113e-11	1.4030199709e-02	1.8123409189e-01
2.1267024075e+00	1.6858125617e-01	-3.4436759374e-03	1.0651934101e-11	1.4008442520e-02	1.7899706973e-01
2.1407108500e+00	1.6589645381e-01	-1.1151615373e-02	1.0496751192e-11	1.3986965472e-02	1.7640488509e-01
2.1546978155e+00	1.6290193110e-01	-1.8609206858e-02	1.0321871332e-11	1.3965669330e-02	1.7347510312e-01
2.1686634848e+00	1.5961469809e-01	-2.5806818086e-02	1.0128325107e-11	1.3944458559e-02	1.7022548942e-01
2.1826079433e+00	1.5605189241e-01	-3.2735729194e-02	9.9171555910e-12	1.3923239593e-02	1.6667397113e-01
2.1965311829e+00	1.5223074237e-01	-3.9388127052e-02	9.6894156708e-12	1.3901919183e-02	1.6283859797e-01
2.2104331021e+00	1.4816853039e-01	-4.5757097698e-02	9.4461657944e-12	1.3880402673e-02	1.5873750340e-01
2.2243135048e+00	1.4388255705e-01	-5.1836617000e-02	9.1884710830e-12	1.3858592336e-02	1.5438886633e-01
2.2381720971e+00	1.3939010593e-01	-5.7621539749e-02	8.9173988700e-12	1.3836385639e-02	1.4981087351e-01
2.2520084828e+00	1.3470840954e-01	-6.3107587311e-02	8.6340170104e-12	1.3813673140e-02	1.4502168296e-01
2.2658221559e+00	1.2985461640e-01	-6.8291333928e-02	8.3393907623e-12	1.3790336423e-02	1.4003938842e-01
2.2796124923e+00	1.2484575962e-01	-7.3170191933e-02	8.0345817837e-12	1.3766245347e-02	1.3488198541e-01
2.2933787377e+00	1.1969872710e-01	-7.7742395918e-02	7.7206454396e-12	1.3748769828e-02	1.2992201302e-01
2.3071275075e+00	1.1442731945e-01	-8.2009236242e-02	7.4189904553e-12	1.3732669263e-02	1.2490731171e-01
2.3208601768e+00	1.0904691180e-01	-8.5970724884e-02	7.1148175865e-12	1.3715820771e-02	1.1975273104e-01
2.3345759975e+00	1.0357342075e-01	-8.9626936621e-02	6.8033936878e-12	1.3698085940e-02	1.1447310988e-01
2.3482740835e+00	9.8022541946e-02	-9.2978678868e-02	6.4856565199e-12	1.3679312527e-02	1.0908456997e-01
2.3619533960e+00	9.2409724971e-02	-9.6027476402e-02	6.1625550807e-12	1.3659321159e-02	1.0360303762e-01
2.3756127172e+00	8.6750153942e-02	-9.8775553723e-02	5.8350278707e-12	1.3737089829e-02	1.0166196431e-01
2.3893498070e+00	8.1017221062e-02	-1.0124257063e-01	5.7087347802e-12	1.3952254680e-02	1.0449021056e-01
2.4033020617e+00	7.5166680575e-02	-1.0344622683e-01	5.8474803128e-12	1.4172159359e-02	1.0708148396e-01
2.4174742210e+00	6.9209947603e-02	-1.0537636951e-01	6.0660172853e-12	1.4351588279e-02	1.0939835571e-01
2.4318258093e+00	6.3178381962e-02	-1.0701850042e-01	6.6559398757e-12	1.4318119447e-02	1.1141070308e-01
2.4461439288e+00	5.7176155545e-02	-1.0834830704e-01	6.7553888412e-12	1.4283602682e-02	1.1303077495e-01
2.4604275314e+00	5.1217805125e-02	-1.0937331042e-01	6.8271933751e-12	1.4251450236e-02	1.1432366909e-01
2.4746789817e+00	4.5315777780e-02	-1.1010175601e-01	6.8806700386e-12	1.4221340388e-02	1.1529899939e-01
2.4889003221e+00	3.9482011616e-02	-1.1054214656e-01	6.9164003615e-12	1.4192953945e-02	1.1596552228e-01
2.5030932760e+00	3.3727941466e-02	-1.1070324293e-01	6.9348463435e-12	1.4166023444e-02	1.1633224492e-01
2.5172592995e+00	2.8064481497e-02	-1.1059406313e-01	6.9364977577e-12	1.4140322564e-02	1.1640844952e-01
2.5313996220e+00	2.2502010747e-02	-1.1022387524e-01	6.9218712914e-12	1.4115657289e-02	1.1620368971e-01
2.5455152793e+00	1.7050361523e-02	-1.0960218557e-01	6.8915075843e-12	1.4091859109e-02	1.1572778074e-01
2.5596071384e+00	1.1718810248e-02	-1.0873872339e-01	6.8459687678e-12	1.4068779637e-02	1.1499078539e-01
2.5736759181e+00	6.5160705085e-03	-1.0764342308e-01	6.7858358370e-12	1.4046286429e-02	1.1400299654e-01
2.5877222045e+00	1.4502880329e-03	-1.0632640434e-01	6.7117067159e-12	1.4024259498e-02	1.1277491751e-01
2.6017464640e+00	-3.4709625313e-03	-1.0479795113e-01	6.6241941163e-12	1.4002588456e-02	1.1131724051e-01
2.6157490524e+00	-8.2406792005e-03	-1.0306848953e-01	6.5239234328e-12	1.3981170157e-02	1.0964082394e-01
2.6297302226e+00	-1.2852432736e-02	-1.0114856511e-01	6.4115311872e-12	1.3959906528e-02	1.0775666883e-01
2.6436901291e+00	-1.7300365287e-02	-9.9048819936e-02	6.2876629064e-12	1.3938702745e-02	1.0567589474e-01
2.6576288319e+00	-2.1579187729e-02	-9.6779969435e-02	6.1529715530e-12	1.3917465491e-02	1.0340971548e-01
2.6715462974e+00	-2.5684175778e-02	-9.4352779430e-02	6.0081158154e-12	1.3896101295e-02	1.0096941478e-01
2.6854423987e+00	-2.9611164954e-02	-9.1778043377e-02	5.8537585902e-12	1.3874514839e-02	9.8366322123e-02
2.6993169135e+00	-3.3356544483e-02	-8.9066560054e-02	5.6905652692e-12	1.3852607281e-02	9.5611788912e-02
2.7131695208e+00	-3.6917250232e-02	-8.6229111786e-02	5.5192023235e-12	1.3830274426e-02	9.2717165204e-02
2.7269997952e+00	-4.0290756771e-02	-8.3276443346e-02	5.3403360507e-12	1.3807404633e-02	8.9693777016e-02
2.7408071998e+00	-4.3475068616e-02	-8.0219241676e-02	5.1546310233e-12	1.3783876529e-02	8.6552904397e-02
2.7545910764e+00	-4.6468710808e-02	-7.7068116521e-02	4.9627487845e-12	1.3760108986e-02	8.3322490392e-02
2.7683511853e+00	-4.9270827690e-02	-7.3833450547e-02	4.7663090398e-12	1.3744461707e-02	8.0259963954e-02
2.7820956471e+00	-5.1882592393e-02	-7.0523430220e-02	4.5800785963e-12	1.3728175733e-02	7.7105588262e-02
2.7958238228e+00	-5.4303715712e-02	-6.7148077545e-02	4.3889269496e-12	1.3711100373e-02	7.3865766082e-02
2.8095349232e+00	-5.6534368402e-02	-6.3717293490e-02	4.1933986096e-12	1.3693099696e-02	7.0550630565e-02
2.8232280229e+00	-5.8575177125e-02	-6.0240835334e-02	3.9940907468e-12	1.3674014739e-02	6.7170216552e-02
2.8369020376e+00	-6.0427213340e-02	-5.6728303275e-02	3.7915941183e-12	1.3653657505e-02	6.3734428855e-02
2.8505556951e+00	-6.2091982328e-02	-5.3189128865e-02	3.5864925394e-12	1.3795208489e-02	6.3951937081e-02
2.8643509036e+00	-6.3588045797e-02	-4.9589827962e-02	3.5885490371e-12	1.4011186747e-02	6.5680976923e-02
2.8783620903e+00	-6.4917927436e-02	-4.5919110285e-02	3.6710918582e-12	1.4233125827e-02	6.7252671420e-02
2.8925952162e+00	-6.6075451726e-02	-4.2183942753e-02	3.9015655144e-12	1.4342503360e-02	6.8651450009e-02
2.9069377195e+00	-6.7047373789e-02	-3.8422936600e-02	4.1731376619e-12	1.4308531650e-02	6.9839433028e-02
2.9212462512e+00	-6.7825558593e-02	-3.4682795656e-02	4.2301592481e-12	1.4274691415e-02	7.0794981160e-02
2.9355209426e+00	-6.8414852145e-02	-3.0972173264e-02	4.2718573912e-12	1.4243126028e-02	7.1547941195e-02
2.9497640686e+00	-6.8820444549e-02	-2.7298753504e-02	4.3022180504e-12	1.4213511062e-02	7.2104130583e-02
2.9639775797e+00	-6.9047686794e-02	-2.3669904791e-02	4.3215769991e-12	1.4185542566e-02	7.2469056184e-02
2.9781631222e+00	-6.9102091274e-02	-2.0092678241e-02	4.3302274417e-12	1.4158965196e-02	7.2648386903e-02
2.9923220874e+00	-6.8989330053e-02	-1.6573797324e-02	4.3284798258e-12	1.4133562138e-02	7.2647963157e-02
3.0064556496e+00	-6.8715229543e-02	-1.3119649348e-02	4.3166608693e-12	1.4109146885e-02	7.2473793458e-02
3.0205647965e+00	-6.8285762485e-02	-9.7362786436e-03	4.2951118689e-12	1.4085556831e-02	7.2132047493e-02
3.0346503533e+00	-6.7707037922e-02	-6.4293812446e-03	4.2641870374e-12	1.4062648280e-02	7.1629046685e-02
3.0487130016e+00	-6.6985289697e-02	-3.2043008843e-03	4.2242520294e-12	1.4040292464e-02	7.0971252917e-02
3.0627532940e+00	-6.6126863858e-02	-6.6026173173e-05	4.1756827004e-12	1.4018372256e-02	7.0165255879e-02
3.0767716663e+00	-6.5138205288e-02	2.9808111292e-03	4.1188638010e-12	1.3996779438e-02	6.9217759416e-02
3.0907684457e+00	-6.4025843814e-02	5.9319368383e-03	4.0541876776e-12	1.3975412443e-02	6.8135567173e-02
3.1047438582e+00	-6.2796379978e-02	8.7834341515e-03	3.9820533329e-12	1.3954174240e-02	6.6925567798e-02
3.1186980324e+00	-6.1456470656e-02	1.1531742569e-02	3.9028650486e-12	1.3932970588e-02	6.5594719834e-02
3.1326310030e+00	-6.0012814640e-02	1.4173656027e-02	3.8170314925e-12	1.3911708298e-02	6.4150036553e-02
3.1465427113e+00	-5.8472138309e-02	1.6706320271e-02	3.7249646753e-12	1.3890293552e-02	6.2598570776e-02
3.1604330049e+00	-5.6841181507e-02	1.9127229522e-02	3.6270788769e-12	1.3868630259e-02	6.0947399835e-02
